,p set [kPa],p actual [kPa],p std [kPa],zero [g],zero std [g],mp1 [g],mp1 std [g],mp2 [g],mp2 std [g],M_0 (extrap) [g],M_0 (prev) [g],M_0 (prev) std [g],M_infty (extrap) [g],M_infty (final) [g],M_infty (final) std [g],if tension [mN/m],if tension std [mN/m],drop volume [uL],drop volume std [uL],sample volume [mL],sample volume std [mL],drop volume (fit) [uL],drop volume (fit) std [uL],sample volume (fit) [mL],sample volume (fit) std [mL],dissolved gas balance reading [g],buoyancy correction [g],actual weight of dissolved gas [g],actual weight of dissolved gas std [g],solubility [w/w],solubility error [w/w],specific volume [mL/g],specific volume (fit) [mL/g],specific volume error [mL/g],specific volume error (stat) [mL/g],specific volume error (sys) [mL/g],diffusivity (sqrt) [cm^2/s],diffusivity (sqrt) std [cm^2/s],diffusivity (exp) [cm^2/s],diffusivity (exp) std [cm^2/s],diffusion time constant [s]
0,2.0,1.7828039970592529,1,5.63265,1e-05,13.621172782747603,0.0004169724354251435,,,6.996138568808805e-05,0.0009448351662081356,1e-05,-0.000177500720756272,0.00021206908430548447,4.203471191208782e-05,25.2895,0.177411245415842,3.6211333333333333,0.007383465010112326,0.7175655704131978,0.008065488041876396,3.6035503634074795,0.007383465010112326,0.7140813204055381,0.008027616623049476,0.00012000000000043088,9.206908430505358e-05,0.00021206908430548447,4.203471191208782e-05,0.0003015912489605362,0.0008420674675541282,1.020476404190326,1.0155213240335825,0.011502388899258162,0.0021682968156968006,0.011296169231594246,1.1291998476988966e-12,2.526368421106502e-08,6.44493127250193e-06,8.508702360051535e-07,4784.095340914447
1,150.0,154.33445573055647,1,5.62995,1e-05,13.611803341654317,0.00037176355657792876,,,0.00046643281477556296,0.00021206908430548447,4.203471191208782e-05,0.001745487997673752,0.0016151226133237035,1e-05,25.039499999999997,0.15957678402574704,3.573866666666667,0.0066419541970384344,0.7081991843936651,0.00793801410003177,3.612900290418959,0.0066419541970384344,0.7159341065616165,0.008022341789928571,-0.005719999999999281,0.007335122613322985,0.0016151226133237035,1e-05,0.002292351298513895,0.0007979586650984308,1.0051505109017558,1.0161287231621356,0.011294993359490363,0.0019431244812405004,0.011126596166004013,1.8164729120875266e-05,2.3294944991277554e-06,1.8237713448759775e-05,2.631311929312013e-06,1646.7792572429435
2,500.0,501.74836673153476,1,5.624569999999999,1e-05,13.592778834356233,0.000930773336313662,,,0.001312642061425836,0.0016151226133237035,1e-05,0.006074174949943195,0.006168225421585811,1e-05,24.478,0.300925239885258,3.618466666666667,0.015235339036449332,0.7170371424290211,0.008481355775343554,3.635202220395348,0.015235339036449332,0.7203534680243692,0.008515622014932943,-0.01803999999999828,0.02420822542158409,0.006168225421585811,1e-05,0.008698380995956767,0.0014523137749088118,1.0111599085326934,1.0158365637395592,0.0120501656660116,0.004460275970662083,0.011194303499720703,1.010065570369623e-05,1.1377838735007508e-06,1.0885067691135601e-05,1.2279888231343485e-06,2828.4408595704094
3,1000.0,984.8003304967547,1,5.61696,1e-05,13.566822863635686,0.001273357648258805,,,0.0022164440531145632,0.006168225421585811,1e-05,0.012518537180531399,0.012246421664354822,4.823812946354685e-05,23.425499999999996,0.1567314582335019,3.6436,0.014862929276110694,0.7220175761798868,0.008506993615908455,3.6685413075795132,0.014862929276110694,0.726959958012502,0.008558266909001166,-0.036189999999998966,0.04843642166435379,0.012246421664354822,4.823812946354685e-05,0.017123034813607135,0.0019119730637006404,1.009530165774818,1.0164406395851666,0.012050103407058211,0.004494576725186512,0.01118050858334305,1.1240752040045107e-05,1.2768466225349019e-06,1.0933998750866737e-05,1.2359786252136511e-06,2855.035093759562
4,1500.0,1487.307089354671,1,5.608193,1e-05,13.538599776019842,0.001156537063746511,,,0.004357363753194835,0.012246421664354822,4.823812946354685e-05,0.019914486264552174,0.019579206193064774,1e-05,22.439999999999998,0.12008330441822436,3.6813999999999996,0.008685620300243347,0.729508042855592,0.008245316825553845,3.706099610095278,0.008685620300243347,0.7344025297953167,0.00829823430757721,-0.05516299999999852,0.07474220619306329,0.019579206193064774,1e-05,0.027097958212339516,0.0017943632476240862,1.009651681786189,1.01642573591564,0.011554480985080733,0.002880458207614666,0.011189682361388884,8.704795181797182e-06,9.842550491276794e-07,1.0533481865522245e-05,1.1848533368833658e-06,3025.402407083421
5,2300.0,2293.114245062212,1,5.59469,1e-05,13.490029823585424,0.0024657798901178527,,,0.0028147925083595493,0.019579206193064774,1e-05,0.028898226711406932,0.030394226553115744,3.857590316296974e-05,20.8095,0.12407558180399536,3.7574,0.014522626025160279,0.7445682404046291,0.008718779567584767,3.7724504040430804,0.014522626025160279,0.7475506359057029,0.008749904946435377,-0.08917986324216116,0.11957408979527691,0.030394226553115744,3.857590316296974e-05,0.04144576502018267,0.003532564658684584,1.0152980954910245,1.0193649093946038,0.012417250915103279,0.005205629708733286,0.011273399648029276,1.2857535637203997e-05,1.4478592510287943e-06,1.8535656619272834e-05,2.1946846760447905e-06,1791.0015872864562
6,3100.0,3098.58848579116,1,5.57984,1e-05,13.438732534039787,0.0026910580195404553,,,0.0034711345252848858,0.030394226553115744,3.857590316296974e-05,0.041822993418706426,0.04243884843229154,4.83938514453068e-05,19.155263157894737,,3.828066666666667,0.016846232681390683,0.7585715819853127,0.009025025644031279,3.846311884149755,0.016846232681390683,0.7621870632961081,0.009062167314362478,-0.12555999999999923,0.16799884843229076,0.04243884843229154,4.83938514453068e-05,0.056934785733437514,0.0038754617034755007,1.017678661868358,1.022529091636305,0.01273169374151831,0.005802079800009358,0.011332779690885192,1.314591290131898e-05,1.4842829208143557e-06,1.77149238720622e-05,2.0855684783533756e-06,1945.1306567688662
7,3900.0,3895.0574609851296,1,5.56401,1e-05,13.383563302604507,0.002643604582922989,,,0.004152745592580451,0.04243884843229154,4.83938514453068e-05,0.0553733474220372,0.05504245536089783,4.6660494552250006e-05,17.5725,0.1304175985057233,3.9048,0.00899036521319721,0.7737770972299982,0.00873658072419746,3.9267582105638987,0.00899036521319721,0.7781283470841518,0.008783672502115859,-0.16511967987194823,0.22016213523284606,0.05504245536089783,4.6660494552250006e-05,0.07261560444841544,0.0038929931704756913,1.0208173173832071,1.026557770569638,0.01218783398962148,0.004272439317087122,0.01141444521824783,1.5186188596485771e-05,1.711470462386568e-06,1.585456589386549e-05,1.7816330059795373e-06,2261.3736013159723
8,4900.0,4878.941964867781,1.9964456299842,5.5427800000000005,1e-05,13.305883075592954,0.0032690354365069413,,,0.00593065598403245,0.05504245536089783,4.6660494552250006e-05,0.07084645447714304,0.07118334499786072,4.6954952474183513e-05,15.854375,,3.9778000000000002,0.01859820779896104,0.7882428132968365,0.009460293616834694,4.036308140770527,0.01859820779896104,0.7998368153788235,0.009578454424291059,-0.21991880125664237,0.2911021462545031,0.07118334499786072,4.6954952474183513e-05,0.09195169093621315,0.004798704784331995,1.0182193538831328,1.0331960046177775,0.013151931113610824,0.006443769663490383,0.0114652136718443,1.590541072398685e-05,1.7938788888179627e-06,1.9118816857954174e-05,2.151200553590615e-06,1946.0498360551862
9,5500.0,5493.766812744326,1.8223138540138724,5.52799,1e-05,13.254830569089968,0.0022140045029753175,,,0.004757707227485075,0.07118334499786072,4.6954952474183513e-05,0.08280436959538146,0.08272024199043676,7.362083240706452e-05,14.638333333333334,,4.071266666666667,0.02421422905832224,0.8067642141422314,0.01012659573981673,4.110474377761779,0.02421422905832224,0.8145336335440465,0.010202304072890868,-0.25840192728556277,0.34112216927599953,0.08272024199043676,7.362083240706452e-05,0.1052855177493712,0.0038779572830423565,1.0268416284063742,1.0367304696941775,0.013482230569454643,0.006817873201683938,0.01163130027699815,1.702807836945654e-05,1.9368141948726712e-06,1.9526569775461972e-05,2.2044715689692624e-06,1996.0077596629885
