Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
38880.0333,53340,0.002466381,0.983679693,24.83
39000.0333,53340,0.002466381,0.983679693,24.96
39120.0333,53520,0.002466375,0.983679693,24.95
39240.0333,53640,0.002466369,0.983679693,24.74
39360.0333,53760,0.002466363,0.983679693,24.87
39480.0333,53880,0.002466357,0.983679693,24.95
39600.0333,54000,0.002466353,0.983679693,25.11
39720.0333,54120,0.002466348,0.983679693,25.18
39840.0333,54240,0.002466342,0.983679693,24.66
39960.0333,54360,0.002466336,0.983679693,25.19
40080.0333,54540,0.00246633,0.983679693,24.92
40200.0333,54660,0.002466325,0.983679693,25.13
40320.0333,54780,0.002466319,0.983679693,25.19
40440.0333,54900,0.002466313,0.983679693,25.01
40560.0333,55020,0.002466307,0.983679693,25.09
40680.0333,55140,0.002466302,0.983679693,25.08
40800.0333,55260,0.002466297,0.983679693,25.03
40920.0333,55260,0.002466297,0.983679693,25
41040.0333,55440,0.002466291,0.983679693,24.91
41160.0333,55560,0.002466286,0.983679693,25.08
41280.0333,55680,0.00246628,0.983679693,25.04
41400.0333,55800,0.002466274,0.983679693,25.1
41520.0333,55920,0.002466268,0.983679693,25.01
41640.0333,56040,0.002466261,0.983679693,25.11
41760.0333,56160,0.002466257,0.983679693,25.09
41880.0333,56280,0.002466253,0.983679693,25.01
42000.0333,56460,0.002466247,0.983679693,25.33
42120.0333,56580,0.002466241,0.983679693,25.11
42240.0333,56700,0.002466235,0.983679693,25.06
42360.0333,56820,0.002466229,0.983679693,25.17
42480.0333,56940,0.002466224,0.983679693,25.18
42600.0333,57060,0.002466218,0.983679693,25.23
42720.0333,57180,0.002466212,0.983679693,24.69
42840.0333,57180,0.002466212,0.983679693,25.14
42960.0333,57360,0.002466208,0.983679693,24.97
43080.0333,57480,0.002466202,0.983679693,25.23
43200.0333,57600,0.002466195,0.983679693,25.18
43320.0333,57720,0.002466191,0.983679693,24.76
43440.0333,57840,0.002466185,0.983679693,25.49
43560.0333,57960,0.002466179,0.983679693,24.84
43680.0333,58080,0.002466173,0.983679693,25
43800.0333,58260,0.002466167,0.983679693,24.8
43920.0333,58380,0.002466161,0.983679693,25.04
