Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
72901.1333,72900.0333,245,4.442,4.442,10.899,2.0787,2.038,255,217,0,255,105
73201.1333,73200.0333,246,4.439,4.439,10.894,2.0785,2.038,255,212,0,255,105
73501.1333,73500.0333,247,4.441,4.441,10.898,2.0786,2.038,255,212,0,255,105
73801.1333,73800.0333,248,4.455,4.455,10.924,2.0791,2.038,255,217,0,255,105
74101.1333,74100.0333,249,4.438,4.438,10.89,2.079,2.038,255,230,0,255,105
74401.1333,74400.0333,250,4.446,4.446,10.908,2.0785,2.038,255,227,0,255,105
74701.1333,74700.0333,251,4.446,4.446,10.909,2.0774,2.038,255,212,0,255,105
75001.1333,75000.0333,252,4.444,4.444,10.903,2.0788,2.038,255,219,0,255,105
75301.1333,75300.0333,253,4.448,4.448,10.91,2.0788,2.038,255,229,0,255,105
75601.1333,75600.0333,254,4.453,4.453,10.918,2.0794,2.038,255,232,0,255,105
75901.1333,75900.0333,255,4.457,4.457,10.928,2.0788,2.038,255,245,0,255,105
76201.1333,76200.0333,256,4.444,4.444,10.902,2.0786,2.038,255,223,0,255,105
76501.1333,76500.0333,257,4.444,4.444,10.903,2.0787,2.038,255,222,0,255,105
76801.1333,76800.0333,258,4.442,4.442,10.897,2.0788,2.038,255,211,0,255,105
77101.1333,77100.0333,259,4.448,4.448,10.912,2.079,2.038,255,229,0,255,105
77401.1333,77400.0333,260,4.451,4.451,10.918,2.0788,2.038,255,212,0,255,105
77701.1333,77700.0333,261,4.432,4.432,10.88,2.0783,2.038,255,242,0,255,105
78001.1333,78000.0333,262,4.441,4.441,10.898,2.0785,2.038,255,225,0,255,105
78301.1333,78300.0333,263,4.455,4.455,10.924,2.0798,2.038,255,208,0,255,105
78601.1333,78600.0333,264,4.455,4.455,10.925,2.0792,2.038,255,240,0,255,105
78901.1333,78900.0333,265,4.462,4.462,10.939,2.0789,2.038,255,211,0,255,105
79201.1333,79200.0333,266,4.443,4.443,10.901,2.078,2.038,255,212,0,255,105
79501.1333,79500.0333,267,4.452,4.452,10.917,2.0791,2.038,255,216,0,255,105
79801.1333,79800.0333,268,4.449,4.449,10.91,2.0796,2.038,255,221,0,255,105
80101.1333,80100.0333,269,4.455,4.455,10.925,2.0789,2.038,255,237,0,255,105
80401.1333,80400.0333,270,4.449,4.449,10.913,2.0785,2.038,255,231,0,255,105
80701.1333,80700.0333,271,4.45,4.45,10.915,2.0789,2.038,255,231,0,255,105
81001.1333,81000.0333,272,4.442,4.442,10.899,2.0789,2.038,255,211,0,255,105
81301.1333,81300.0333,273,4.448,4.448,10.909,2.0793,2.038,255,223,0,255,105
81601.1333,81600.0333,274,4.445,4.445,10.906,2.0785,2.038,255,217,0,255,105
81901.1333,81900.0333,275,4.451,4.451,10.918,2.0788,2.038,255,218,0,255,105
82201.1333,82200.0333,276,4.445,4.445,10.906,2.0784,2.038,255,224,0,255,105
82501.1333,82500.0333,277,4.441,4.441,10.897,2.0788,2.038,255,214,0,255,105
82801.1333,82800.0333,278,4.448,4.448,10.909,2.0792,2.038,255,210,0,255,105
83101.1333,83100.0333,279,4.449,4.449,10.915,2.078,2.038,255,217,0,255,105
83401.1333,83400.0333,280,4.442,4.442,10.899,2.0783,2.038,255,222,0,255,105
83701.1333,83700.0333,281,4.452,4.452,10.92,2.0783,2.038,255,230,0,255,105
84001.1333,84000.0333,282,4.457,4.457,10.928,2.0793,2.038,255,211,0,255,105
84301.1333,84300.0333,283,4.447,4.447,10.909,2.0789,2.038,255,227,0,255,105
84601.1333,84600.0333,284,4.452,4.452,10.919,2.079,2.038,255,208,0,255,105
84901.1333,84900.0333,285,4.443,4.443,10.902,2.0785,2.038,255,211,0,255,105
85201.1333,85200.0333,286,4.44,4.44,10.893,2.0793,2.038,255,214,0,255,105
85501.1333,85500.0333,287,4.447,4.447,10.909,2.0785,2.038,255,231,0,255,105
85801.1333,85800.0333,288,4.451,4.451,10.916,2.0788,2.038,255,232,0,255,105
