Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
1.1,0,1,3.642,3.642,9.2894,2.0508,2.0124,255,206,0,255,105
1.1333,0.0333,2,3.633,3.633,9.2712,2.0505,2.0124,255,206,0,255,105
301.1333,300.0333,3,3.657,3.657,9.3202,2.0503,2.0124,255,205,0,255,105
601.1333,600.0333,4,3.7,3.7,9.4017,2.0513,2.0124,255,221,0,255,105
901.1333,900.0333,5,3.703,3.703,9.4072,2.0522,2.0124,255,202,0,255,105
1201.1333,1200.0333,6,3.685,3.685,9.3725,2.0512,2.038,255,225,0,255,105
1501.1333,1500.0333,7,3.67,3.67,9.343,2.0509,2.038,255,206,0,255,105
1801.1333,1800.0333,8,3.685,3.685,9.3724,2.0507,2.038,255,206,0,255,105
2101.1333,2100.0333,9,3.684,3.684,9.3689,2.0516,2.038,255,205,0,255,105
2401.1333,2400.0333,10,3.689,3.689,9.3798,2.0512,2.038,255,204,0,255,105
2701.1333,2700.0333,11,3.686,3.686,9.3748,2.0515,2.038,255,204,0,255,105
3001.1333,3000.0333,12,3.677,3.677,9.3554,2.0511,2.038,255,203,0,255,105
3301.1333,3300.0333,13,3.676,3.676,9.3561,2.0509,2.038,255,203,0,255,105
3601.1333,3600.0333,14,3.692,3.692,9.3858,2.0515,2.038,255,204,0,255,105
3901.1333,3900.0333,15,3.692,3.692,9.3866,2.0515,2.038,255,207,0,255,105
4201.1333,4200.0333,16,3.691,3.691,9.3841,2.0512,2.038,255,205,0,255,105
4501.1333,4500.0333,17,3.701,3.701,9.4038,2.0519,2.038,255,220,0,255,105
4801.1333,4800.0333,18,3.703,3.703,9.4074,2.0521,2.0124,255,205,0,255,105
5101.1333,5100.0333,19,3.697,3.697,9.3949,2.0519,2.0124,255,205,0,255,105
5401.1333,5400.0333,20,3.689,3.689,9.3783,2.0521,2.0209,255,206,0,255,105
5701.1333,5700.0333,21,3.675,3.675,9.3525,2.0515,2.0209,255,203,0,255,105
6001.1333,6000.0333,22,3.696,3.696,9.3921,2.0524,2.0209,255,203,0,255,105
6301.1333,6300.0333,23,3.681,3.681,9.3641,2.0522,2.0209,255,204,0,255,105
6601.1333,6600.0333,24,3.698,3.698,9.3978,2.0521,2.0209,255,206,0,255,105
6901.1333,6900.0333,25,3.685,3.685,9.3723,2.0516,2.0209,255,223,0,255,105
7201.1333,7200.0333,26,3.7,3.7,9.4015,2.052,2.0209,255,204,0,255,105
7501.1333,7500.0333,27,3.701,3.701,9.4038,2.0517,2.0209,255,220,0,255,105
