Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
1.1,0,1,1.048,1.048,4.1621,2.0716,1.9353,255,192,0,255,105
1.1333,0.0333,2,1.05,1.05,4.165,2.0714,1.9353,255,189,0,255,105
301.1333,300.0333,3,1.02,1.02,4.1205,2.0686,1.9353,255,190,0,255,105
601.1333,600.0333,4,1.027,1.027,4.2102,2.0681,1.9096,255,187,0,255,105
901.1333,900.0333,5,1.018,1.018,4.17,2.0673,1.9438,255,187,0,255,105
1201.1333,1200.0333,6,1.007,1.007,4.0817,2.0667,1.961,255,192,0,255,105
1501.1333,1500.0333,7,0.9924,0.9924,4.0476,2.0665,1.961,255,191,0,255,105
1801.1333,1800.0333,8,1.003,1.003,4.0697,2.0661,1.9182,255,188,0,255,105
2101.1333,2100.0333,9,1.014,1.014,4.1138,2.0658,1.9267,255,190,0,255,105
2401.1333,2400.0333,10,1.006,1.006,4.0916,2.0656,1.9267,255,184,0,255,105
2701.1333,2700.0333,11,1.016,1.016,4.1546,2.0654,1.9353,255,190,0,255,105
3001.1333,3000.0333,12,1.016,1.016,4.154,2.0652,1.9353,255,184,0,255,105
3301.1333,3300.0333,13,0.9992,0.9992,4.0683,2.0652,1.9353,255,193,0,255,105
3601.1333,3600.0333,14,1.018,1.018,4.1788,2.0648,1.9267,255,190,0,255,105
3901.1333,3900.0333,15,1.014,1.014,4.1545,2.0647,1.9438,255,190,0,255,105
4201.1333,4200.0333,16,1,1,4.0643,2.0648,1.9267,255,187,0,255,105
4501.1333,4500.0333,17,1.004,1.004,4.0806,2.0647,1.9267,255,188,0,255,105
4801.1333,4800.0333,18,1.005,1.005,4.0807,2.0646,1.9267,255,187,0,255,105
5101.1333,5100.0333,19,1.026,1.026,4.2032,2.0645,1.9182,255,190,0,255,105
5401.1333,5400.0333,20,1.015,1.015,4.1554,2.0646,1.9182,255,190,0,255,105
5701.1333,5700.0333,21,1.011,1.011,4.0996,2.0646,1.9182,255,192,0,255,105
6001.1333,6000.0333,22,1.032,1.032,4.2208,2.0643,1.9353,255,188,0,255,105
6301.1333,6300.0333,23,1.03,1.03,4.2231,2.0643,1.9353,255,190,0,255,105
6601.1333,6600.0333,24,1.021,1.021,4.1883,2.0646,1.9353,255,191,0,255,105
6901.1333,6900.0333,25,1.015,1.015,4.1526,2.0646,1.9353,255,188,0,255,105
7201.1333,7200.0333,26,1.012,1.012,4.0943,2.0644,1.9353,255,188,0,255,105
7501.1333,7500.0333,27,1.009,1.009,4.0889,2.0643,1.9353,255,188,0,255,105
7801.1333,7800.0333,28,0.977,0.977,4.0087,2.0643,1.9182,255,190,0,255,105
8101.1333,8100.0333,29,1.015,1.015,4.1041,2.0644,1.9438,255,189,0,255,105
8401.1333,8400.0333,30,1.014,1.014,4.1555,2.0645,1.9096,255,188,0,255,105
8701.1333,8700.0333,31,1.015,1.015,4.1617,2.0642,1.9096,255,191,0,255,105
9001.1333,9000.0333,32,1.01,1.01,4.1392,2.0642,1.9096,255,188,0,255,105
9301.1333,9300.0333,33,1.009,1.009,4.1374,2.0643,1.9096,255,188,0,255,105
9601.1333,9600.0333,34,1.003,1.003,4.0775,2.0644,1.9096,255,188,0,255,105
9901.1333,9900.0333,35,0.9991,0.9991,4.0618,2.0641,1.9096,255,191,0,255,105
10201.1333,10200.0333,36,0.9934,0.9934,4.0477,2.0642,1.9096,255,189,0,255,105
10501.1333,10500.0333,37,1.018,1.018,4.1667,2.0643,1.9182,255,185,0,255,105
10801.1333,10800.0333,38,1.018,1.018,4.1699,2.0643,1.9182,255,190,0,255,105
11101.1333,11100.0333,39,1.002,1.002,4.0743,2.0642,1.9182,255,190,0,255,105
11401.1333,11400.0333,40,1.016,1.016,4.1612,2.0642,1.9182,255,192,0,255,105
11701.1333,11700.0333,41,1.013,1.013,4.1443,2.0645,1.9182,255,189,0,255,105
12001.1333,12000.0333,42,0.9956,0.9956,4.0571,2.0637,1.9182,255,188,0,255,105
12301.1333,12300.0333,43,1.007,1.007,4.0813,2.064,1.9182,255,188,0,255,105
12601.1333,12600.0333,44,0.9954,0.9954,4.0544,2.0643,1.9182,255,187,0,255,105
12901.1333,12900.0333,45,1.018,1.018,4.1699,2.0641,1.9438,255,187,0,255,105
13201.1333,13200.0333,46,1.021,1.021,4.1704,2.0643,1.9438,255,187,0,255,105
13501.1333,13500.0333,47,1.016,1.016,4.1574,2.0642,1.9438,255,189,0,255,105
13801.1333,13800.0333,48,1.029,1.029,4.2006,2.0642,1.9438,255,188,0,255,105
