Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
0,435420,0.088885313,0.990214434,13.41
0.0334,435420,0.088885313,0.990214434,13.41
300.0334,436320,0.123166214,0.988156286,11.78
600.0334,436320,0.123166214,0.988156286,11.67
900.0334,436560,0.123055018,0.988156286,11.66
1200.0334,436860,0.123045388,0.988156286,11.69
1500.0334,437100,0.122885477,0.988156286,11.68
1800.0334,437460,0.122885173,0.988156286,11.7
2100.0334,437700,0.122884974,0.988156286,11.68
2400.0334,438000,0.122884773,0.988156286,11.67
2700.0334,438360,0.122884471,0.988156286,11.64
3000.0334,438600,0.122884269,0.988156286,11.72
3300.0334,438840,0.122884071,0.988156286,11.66
3600.0334,439260,0.122714867,0.988156286,11.64
3900.0334,439500,0.122714666,0.988156286,11.74
4200.0334,439860,0.122714365,0.988156286,11.72
4500.0334,440160,0.122714163,0.988156286,11.63
4800.0334,440400,0.122713962,0.988156286,11.65
5100.0334,440760,0.122713661,0.988156286,11.65
5400.0334,441000,0.122713459,0.988156286,11.64
5700.0334,441300,0.122713258,0.988156286,11.64
6000.0334,441660,0.122712957,0.988156286,11.71
6300.0334,441900,0.122712758,0.988156286,11.67
6600.0334,442140,0.122712557,0.988156286,11.7
6900.0334,442560,0.122712256,0.988156286,11.7
7200.0334,442800,0.122712054,0.988156286,11.65
7500.0334,443160,0.122711753,0.988156286,11.7
7800.0334,443460,0.122711552,0.988156286,11.69
8100.0334,443700,0.122711351,0.988156286,11.65
8400.0334,444060,0.122711049,0.988156286,11.69
8700.0334,444300,0.122710849,0.988156286,11.71
9000.0334,444600,0.122710647,0.988156286,11.67
9300.0334,444960,0.122710346,0.988156286,11.68
9600.0334,445200,0.122710144,0.988156286,11.79
9900.0334,445500,0.122709943,0.988156286,11.62
10200.0334,445860,0.122709642,0.988156286,11.68
10500.0334,446100,0.12270944,0.988156286,11.7
10800.0334,446460,0.12270914,0.988156286,11.68
11100.0334,446760,0.122708938,0.988156286,11.64
11400.0334,447000,0.122708738,0.988156286,11.69
11700.0334,447360,0.122708436,0.988156286,11.75
12000.0334,447600,0.122708237,0.988156286,11.85
12300.0334,447900,0.122708036,0.988156286,11.67
12600.0334,448260,0.122707734,0.988156286,11.72
12900.0334,448500,0.122707534,0.988156286,11.78
13200.0334,448800,0.122707332,0.988156286,11.66
13500.0334,449160,0.122707032,0.988156286,11.71
13800.0334,449400,0.12270683,0.988156286,11.66
14100.0334,449760,0.12270653,0.988156286,11.64
14400.0334,450060,0.122706326,0.988156286,11.7
14700.0334,450300,0.122706126,0.988156286,11.72
15000.0334,450660,0.122705826,0.988156286,11.68
15300.0334,450900,0.122705622,0.988156286,11.73
15600.0334,451200,0.122705422,0.988156286,11.67
15900.0334,451560,0.122705122,0.988156286,11.73
16200.0334,451800,0.122704918,0.988156286,11.82
16500.0334,452100,0.12270472,0.988156286,11.72
16800.0334,452460,0.122704419,0.988156286,11.78
17100.0334,452700,0.122704215,0.988156286,11.66
17400.0334,453060,0.122703916,0.988156286,11.66
17700.0334,453360,0.122703715,0.988156286,11.68
18000.0334,453600,0.122703516,0.988156286,11.87
18300.0334,453960,0.122703215,0.988156286,11.66
18600.0334,454260,0.122703013,0.988156286,11.65
18900.0334,454500,0.122534162,0.988156286,11.71
19200.0334,454860,0.12253386,0.988156286,11.75
19500.0334,455100,0.12253366,0.988156286,11.67
19800.0334,455400,0.122533461,0.988156286,11.77
20100.0334,455760,0.122533154,0.988156286,11.7
20400.0334,456000,0.122532959,0.988156286,11.69
20700.0334,456360,0.122532656,0.988156286,11.7
21000.0334,456660,0.122532458,0.988156286,11.83
21300.0334,456900,0.122532256,0.988156286,11.83
21600.0334,457260,0.122531956,0.988156286,11.63
