Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
0,270,0.012675822,1.010417833,28.73
0.0333,270,0.012675822,1.010417833,28.68
600.0333,870,0.004481696,1.008168748,28.79
1200.0333,1470,0.00295943,1.008168748,28.78
1800.0333,2070,0.002393904,1.009656549,29.08
2400.0333,2670,5.55E-06,1.014516442,29.03
3000.0333,3270,5.22E-08,1.014516442,29.03
3600.0333,3870,0,1.014516442,28.93
4200.0333,4470,0,1.014516442,29.39
4800.0333,5070,0,1.014516442,29.33
5400.0333,5670,0,1.014516442,29.49
6000.0333,6270,0,1.014516442,29.03
6600.0333,6870,0,1.014516442,28.89
7200.0333,7470,0,1.014516442,29.03
7800.0333,8070,0,1.014516442,29.18
8400.0333,8670,0,1.014516442,28.95
9000.0333,9270,9.03E-06,1.014516442,29.14
9600.0333,9870,0.00086859,1.011550282,28.72
10200.0333,10470,0.00086838,1.011550282,28.9
10800.0333,11070,0.00086845,1.011550282,28.91
11400.0333,11670,0.00086852,1.011550282,28.92
12000.0333,12270,0.00086873,1.011550282,28.95
12600.0333,12870,0.000868887,1.011550282,28.78
13200.0333,13470,0.000870652,1.011550282,29.13
13800.0333,14070,0.001780531,1.009656549,28.47
14400.0333,14670,0.001779969,1.009656549,28.71
15000.0333,15270,0.001779688,1.009656549,28.49
15600.0333,15870,0.00177946,1.009656549,28.83
16200.0333,16470,0.001779389,1.009656549,28.66
16800.0333,17070,0.001779179,1.009656549,28.74
17400.0333,17670,0.001779108,1.009656549,28.92
18000.0333,18270,0.001779038,1.009656549,28.81
18600.0333,18870,0.001779179,1.009656549,28.7
19200.0333,19470,0.001780109,1.009656549,28.59
19800.0333,20070,0.003556873,1.008168748,28.37
20400.0333,20670,0.003554976,1.008168748,28.23
21000.0333,21270,0.003553078,1.008168748,28.24
21600.0333,21870,0.003551181,1.008168748,28.24
22200.0333,22470,0.003551181,1.008168748,28.31
22800.0333,23070,0.003551181,1.008168748,28.22
23400.0333,23670,0.003551181,1.008168748,28.32
24000.0333,24270,0.003549301,1.008168748,28.3
24600.0333,24870,0.003549301,1.008168748,28.47
25200.0333,25470,0.003549301,1.008168748,28.3
25800.0333,26070,0.003549301,1.008168748,28.17
26400.0333,26670,0.003547404,1.008168748,28.6
27000.0333,27270,0.003547404,1.008168748,28.32
27600.0333,27870,0.003547404,1.008168748,28.26
28200.0333,28470,0.003547404,1.008168748,28.37
28800.0333,29070,0.003547404,1.008168748,28.33
29400.0333,29670,0.003547404,1.008168748,28.28
30000.0333,30270,0.003547404,1.008168748,28.31
30600.0333,30870,0.009858625,1.010417833,27.29
31200.0333,31470,0.009850792,1.010417833,27.26
31800.0333,32070,0.009846867,1.010417833,27.23
32400.0333,32670,0.009842941,1.010417833,27.59
33000.0333,33270,0.009840997,1.010417833,27.24
33600.0333,33870,0.009837071,1.010417833,27.23
34200.0333,34470,0.009837071,1.010417833,27.4
34800.0333,35070,0.009833146,1.010417833,27.37
35400.0333,35670,0.009833146,1.010417833,27.14
36000.0333,36270,0.009831202,1.010417833,27.22
36600.0333,36870,0.009829239,1.010417833,27.16
37200.0333,37470,0.009827277,1.010417833,27.23
37800.0333,38070,0.009827277,1.010417833,27.09
38400.0333,38670,0.009825314,1.010417833,27.33
39000.0333,39270,0.009825314,1.010417833,27.13
39600.0333,39870,0.009823352,1.010417833,27.21
40200.0333,40470,0.009821389,1.010417833,27.61
40800.0333,41070,0.009823352,1.010417833,27.34
41400.0333,41670,0.009821389,1.010417833,27.22
42000.0333,42270,0.009821389,1.010417833,27.26
42600.0333,42870,0.009819445,1.010417833,27.17
43200.0333,43470,0.009819445,1.010417833,27.05
43800.0333,44070,0.009819445,1.010417833,27.79
44400.0333,44670,0.009817482,1.010417833,27.1
45000.0333,45270,0.009817482,1.010417833,27.34
45600.0333,45870,0.009817482,1.010417833,27.37
46200.0333,46470,0.009817482,1.010417833,27.24
46800.0333,47070,0.009817482,1.010417833,27.29
47400.0333,47670,0.00981552,1.010417833,27.26
48000.0333,48270,0.00981552,1.010417833,27.33
48600.0333,48870,0.01919483,1.016486212,25.81
49200.0333,49470,0.019182444,1.016486212,25.83
49800.0333,50070,0.01917626,1.016486212,26.05
50400.0333,50670,0.019170077,1.016486212,25.89
51000.0333,51270,0.019165942,1.016486212,25.83
51600.0333,51870,0.01915974,1.016486212,25.92
52200.0333,52470,0.01915974,1.016486212,25.98
52800.0333,53070,0.019155625,1.016486212,25.94
53400.0333,53670,0.019153558,1.016486212,25.88
54000.0333,54270,0.019149423,1.016486212,25.85
54600.0333,54870,0.019149423,1.016486212,25.87
55200.0333,55470,0.019145308,1.016486212,25.96
55800.0333,56070,0.019143241,1.016486212,25.88
56400.0333,56670,0.019141174,1.016486212,25.85
57000.0333,57270,0.019139106,1.016486212,25.81
57600.0333,57870,0.019139106,1.016486212,25.96
58200.0333,58470,0.019137039,1.016486212,26.19
58800.0333,59070,0.019137039,1.016486212,25.99
59400.0333,59670,0.019132924,1.016486212,25.95
60000.0333,60270,0.019134992,1.016486212,25.92
60600.0333,60870,0.019132924,1.016486212,25.73
61200.0333,61470,0.019132924,1.016486212,25.74
61800.0333,62070,0.01912879,1.016486212,25.77
62400.0333,62670,0.019130857,1.016486212,25.84
63000.0333,63270,0.01912879,1.016486212,25.79
63600.0333,63870,0.01912879,1.016486212,25.99
64200.0333,64470,0.019126723,1.016486212,25.75
64800.0333,65070,0.019124676,1.016486212,25.82
65400.0333,65670,0.019124676,1.016486212,25.84
66000.0333,66270,0.019124676,1.016486212,24.85
66600.0333,66870,0.021033062,1.016486212,24.5
67200.0333,67470,0.028985885,1.012318329,24.25
67800.0333,68070,0.028974979,1.012318329,24.33
68400.0333,68670,0.028964073,1.012318329,24.22
69000.0333,69270,0.028959703,1.012318329,24.12
69600.0333,69870,0.028950983,1.012318329,24.05
70200.0333,70470,0.028946613,1.012318329,24.22
70800.0333,71070,0.028940079,1.012318329,24.18
71400.0333,71670,0.028937894,1.012318329,24.17
72000.0333,72270,0.028933525,1.012318329,24.16
72600.0333,72870,0.028929176,1.012318329,24.25
73200.0333,73470,0.028924807,1.012318329,24.01
73800.0333,74070,0.028920437,1.012318329,24.32
74400.0333,74670,0.028918253,1.012318329,24.12
75000.0333,75270,0.028913904,1.012318329,24.22
75600.0333,75870,0.02891172,1.012318329,24.3
76200.0333,76470,0.028905187,1.012318329,24.17
76800.0333,77070,0.028903003,1.012318329,24.29
77400.0333,77670,0.028900818,1.012318329,24.13
78000.0333,78270,0.02889645,1.012318329,24.07
78600.0333,78870,0.028892102,1.012318329,24.16
79200.0333,79470,0.028892102,1.012318329,24.13
79800.0333,80070,0.028887733,1.012318329,24.15
80400.0333,80670,0.028887733,1.012318329,24.27
81000.0333,81270,0.028883365,1.012318329,24.19
81600.0333,81870,0.028883365,1.012318329,24.15
82200.0333,82470,0.028883365,1.012318329,24.12
82800.0333,83070,0.028881201,1.012318329,24.54
83400.0333,83670,0.028879017,1.012318329,24.11
84000.0333,84270,0.028879017,1.012318329,24.15
84600.0333,84870,0.028876833,1.012318329,24.55
85200.0333,85470,0.028874649,1.012318329,24.07
85800.0333,86070,0.028868118,1.012318329,24.12
86400.0333,86670,0.028870281,1.012318329,24.04
87000.0333,87270,0.02886375,1.012318329,24.11
87600.0333,87870,0.02886375,1.012318329,24
88200.0333,88470,0.028861566,1.012318329,24.13
88800.0333,89070,0.028859382,1.012318329,23.98
89400.0333,89670,0.028859382,1.012318329,24.14
90000.0333,90270,0.028855035,1.012318329,24.09
90600.0333,90870,0.028852852,1.012318329,24.13
91200.0333,91470,0.028852852,1.012318329,24.25
91800.0333,92070,0.028850668,1.012318329,24.1
92400.0333,92670,0.028848484,1.012318329,24.21
93000.0333,93270,0.028846301,1.012318329,24.06
93600.0333,93870,0.028844137,1.012318329,24.18
94200.0333,94470,0.028841954,1.012318329,23.95
94800.0333,95070,0.028844137,1.012318329,24.15
95400.0333,95670,0.028841954,1.012318329,23.97
96000.0333,96270,0.02883977,1.012318329,23.87
96600.0333,96870,0.02883977,1.012318329,23.94
97200.0333,97470,0.02883977,1.012318329,24.13
97800.0333,98070,0.028837587,1.012318329,24.14
98400.0333,98670,0.028837587,1.012318329,24.1
99000.0333,99270,0.028835403,1.012318329,24.08
99600.0333,99870,0.028835403,1.012318329,24.17
100200.0333,100470,0.02883322,1.012318329,24.44
100800.0333,101070,0.02883322,1.012318329,24.17
101400.0333,101670,0.028831057,1.012318329,24.18
102000.0333,102270,0.028831057,1.012318329,24.4
102600.0333,102870,0.028831057,1.012318329,24.15
103200.0333,103470,0.02882669,1.012318329,24.14
103800.0333,104070,0.02882669,1.012318329,24.06
104400.0333,104670,0.02882669,1.012318329,24.02
105000.0333,105270,0.036611198,1.012258686,22.68
105600.0333,105870,0.039253243,1.012258686,22.59
106200.0333,106470,0.039234692,1.012258686,22.63
106800.0333,107070,0.039223107,1.012258686,22.6
107400.0333,107670,0.039218486,1.012258686,22.56
108000.0333,108270,0.039211523,1.012258686,22.52
108600.0333,108870,0.039202261,1.012258686,22.82
109200.0333,109470,0.039195298,1.012258686,22.55
109800.0333,110070,0.039188357,1.012258686,22.83
110400.0333,110670,0.039183716,1.012258686,22.84
111000.0333,111270,0.039174455,1.012258686,22.6
111600.0333,111870,0.039169814,1.012258686,22.61
112200.0333,112470,0.039165195,1.012258686,22.57
112800.0333,113070,0.039165195,1.012258686,22.47
113400.0333,113670,0.039158233,1.012258686,22.62
114000.0333,114270,0.039158233,1.012258686,22.55
114600.0333,114870,0.039151294,1.012258686,22.59
115200.0333,115470,0.039151294,1.012258686,22.62
115800.0333,116070,0.039148974,1.012258686,22.55
116400.0333,116670,0.039146654,1.012258686,22.53
117000.0333,117270,0.039144334,1.012258686,22.51
117600.0333,117870,0.039142035,1.012258686,22.54
118200.0333,118470,0.039139715,1.012258686,22.49
118800.0333,119070,0.039137395,1.012258686,22.58
119400.0333,119670,0.039135075,1.012258686,22.6
120000.0333,120270,0.039132755,1.012258686,22.48
120600.0333,120870,0.039132755,1.012258686,22.6
121200.0333,121470,0.039130457,1.012258686,22.54
121800.0333,122070,0.039128137,1.012258686,22.57
122400.0333,122670,0.039125817,1.012258686,22.54
123000.0333,123270,0.03911656,1.012258686,22.23
123600.0333,123870,0.050217011,1.008317113,20.93
124200.0333,124470,0.050194726,1.008317113,20.93
124800.0333,125070,0.050177383,1.008317113,20.94
125400.0333,125670,0.050174902,1.008317113,20.99
126000.0333,126270,0.050160042,1.008317113,20.91
126600.0333,126870,0.050147663,1.008317113,20.93
127200.0333,127470,0.050145182,1.008317113,20.88
127800.0333,128070,0.050145182,1.008317113,20.95
128400.0333,128670,0.050135284,1.008317113,20.93
129000.0333,129270,0.050130324,1.008317113,21.15
129600.0333,129870,0.050127867,1.008317113,20.89
130200.0333,130470,0.050122907,1.008317113,20.91
130800.0333,131070,0.050117947,1.008317113,20.97
131400.0333,131670,0.050120427,1.008317113,20.91
132000.0333,132270,0.050113011,1.008317113,20.89
132600.0333,132870,0.050110531,1.008317113,21.09
133200.0333,133470,0.050108051,1.008317113,20.86
133800.0333,134070,0.050105572,1.008317113,21.06
134400.0333,134670,0.050098156,1.008317113,20.96
135000.0333,135270,0.050100635,1.008317113,20.91
135600.0333,135870,0.050095676,1.008317113,20.94
136200.0333,136470,0.050095676,1.008317113,20.91
136800.0333,137070,0.050095676,1.008317113,20.9
137400.0333,137670,0.050088261,1.008317113,20.82
138000.0333,138270,0.050088261,1.008317113,20.93
138600.0333,138870,0.050085782,1.008317113,20.98
139200.0333,139470,0.050088261,1.008317113,20.94
139800.0333,140070,0.050080823,1.008317113,21.13
140400.0333,140670,0.050083302,1.008317113,21.11
141000.0333,141270,0.050397953,1.008317113,19.91
141600.0333,141870,0.061957119,1.008116906,19.3
142200.0333,142470,0.061927799,1.008116906,19.41
142800.0333,143070,0.061917145,1.008116906,19.59
143400.0333,143670,0.061903823,1.008116906,19.37
144000.0333,144270,0.061903823,1.008116906,19.31
144600.0333,144870,0.061895815,1.008116906,19.36
145200.0333,145470,0.061885164,1.008116906,19.36
145800.0333,146070,0.061885164,1.008116906,19.41
146400.0333,146670,0.061877182,1.008116906,19.34
147000.0333,147270,0.061877182,1.008116906,19.4
147600.0333,147870,0.061866506,1.008116906,19.51
148200.0333,148470,0.061874513,1.008116906,19.38
148800.0333,149070,0.061861194,1.008116906,19.41
149400.0333,149670,0.061863863,1.008116906,19.35
150000.0333,150270,0.061855857,1.008116906,19.72
150600.0333,150870,0.061855857,1.008116906,19.36
151200.0333,151470,0.061855857,1.008116906,19.31
151800.0333,152070,0.061853188,1.008116906,19.15
152400.0333,152670,0.061842539,1.008116906,19.34
153000.0333,153270,0.061847876,1.008116906,19.38
153600.0333,153870,0.061847876,1.008116906,19.39
154200.0333,154470,0.061842539,1.008116906,19.36
154800.0333,155070,0.061850545,1.008116906,19.32
155400.0333,155670,0.061837203,1.008116906,19.33
156000.0333,156270,0.061839871,1.008116906,19.35
156600.0333,156870,0.061829223,1.008116906,19.34
157200.0333,157470,0.061829223,1.008116906,19.34
157800.0333,158070,0.06181324,1.008116906,19.36
158400.0333,158670,0.061815908,1.008116906,19.32
159000.0333,159270,0.065534037,1.004270909,18.81
159600.0333,159870,0.074621639,1.002054519,17.67
160200.0333,160470,0.074554711,1.002054519,17.71
160800.0333,161070,0.074532407,1.002054519,17.72
161400.0333,161670,0.074521257,1.002054519,17.67
162000.0333,162270,0.074521257,1.002054519,17.68
162600.0333,162870,0.074487811,1.002054519,17.68
163200.0333,163470,0.074487811,1.002054519,17.68
163800.0333,164070,0.074476663,1.002054519,17.7
164400.0333,164670,0.074476663,1.002054519,17.64
165000.0333,165270,0.074454371,1.002054519,17.63
165600.0333,165870,0.074443227,1.002054519,17.64
166200.0333,166470,0.074432083,1.002054519,17.64
166800.0333,167070,0.074398655,1.002054519,17.67
167400.0333,167670,0.074409797,1.002054519,17.65
168000.0333,168270,0.074409797,1.002054519,17.66
