:************************
:    TREND DATA FILE
:************************
No.,DATE,TIME,TEMP4_PV,TEMP4_SV,Julabo_Ext_PV,Julabo_Int_PV,Julabo_SV,BALANCE POSITION,WEITGHT(g),Attention pressure gauge,Now Pressure(kPa),P1(kPa),P2(kPa),P3(kPa),P4(kPa),P5(Pa),P6(Pa),V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,TMP_START,P5_HV,C_PUMP,C1,C2,Julabo_CTRL
 11 ,06-12-2019,18:10:28,26.0,0.0,27.4,40.0,30.0,2.0,7.97023,P1,72.100,72.100,14.420,21.471,0.309,0.0E+0,2.5E+2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,Ext_CTRL
 12 ,06-12-2019,18:10:58,26.1,0.0,27.5,40.0,30.0,2.0,7.97021,P3,81.978,72.512,74.877,81.978,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,166,Ext_CTRL
 13 ,06-12-2019,18:11:28,26.2,0.0,27.5,40.0,30.0,2.0,7.97020,P3,81.986,72.512,74.877,81.986,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,322,Ext_CTRL
 14 ,06-12-2019,18:11:58,26.3,0.0,27.5,40.0,30.0,2.0,7.97017,P3,76.746,72.512,74.877,76.746,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2008,Ext_CTRL
 15 ,06-12-2019,18:12:28,26.4,0.0,27.4,40.0,30.0,2.0,7.97153,P3,46.779,72.512,74.877,46.779,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2168,Ext_CTRL
 16 ,06-12-2019,18:12:58,26.1,0.0,27.4,40.0,30.0,2.0,7.97241,P3,27.192,72.512,74.877,27.192,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2346,Ext_CTRL
 17 ,06-12-2019,18:13:28,26.0,0.0,27.4,40.0,30.0,2.0,7.97287,P3,15.864,72.512,74.877,15.864,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2526,Ext_CTRL
 18 ,06-12-2019,18:13:58,26.0,0.0,27.5,40.0,30.0,2.0,7.97309,P3,9.452,72.512,74.877,9.452,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2698,Ext_CTRL
 19 ,06-12-2019,18:14:28,26.2,0.0,27.5,40.0,30.0,2.0,7.97318,P3,5.814,72.512,74.877,5.814,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2880,Ext_CTRL
 20 ,06-12-2019,18:14:58,26.2,0.0,27.5,40.0,30.0,2.0,7.97325,P3,3.690,72.512,74.877,3.690,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3040,Ext_CTRL
 21 ,06-12-2019,18:15:28,26.3,0.0,27.6,40.0,30.0,2.0,7.97325,P3,2.458,72.512,74.877,2.458,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3218,Ext_CTRL
 22 ,06-12-2019,18:15:58,26.1,0.0,27.6,40.0,30.0,2.0,7.97322,P3,1.713,72.512,74.877,1.713,0.309,0.0E+0,2.5E+2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3394,Ext_CTRL
 23 ,06-12-2019,18:16:28,26.0,0.0,27.6,40.0,30.0,2.0,7.97302,P4,1.195,72.512,74.877,1.330,1.195,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3572,Ext_CTRL
 24 ,06-12-2019,18:16:58,26.1,0.0,27.6,40.0,30.0,2.0,7.97234,P4,1.050,72.512,74.877,1.330,1.050,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3742,Ext_CTRL
 25 ,06-12-2019,18:17:28,26.1,0.0,27.6,39.9,30.0,2.0,7.97179,P4,0.927,72.512,74.877,1.330,0.927,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3906,Ext_CTRL
 26 ,06-12-2019,18:17:58,26.0,0.0,27.6,39.9,30.0,2.0,7.97127,P4,0.845,72.512,74.877,1.330,0.845,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4076,Ext_CTRL
 27 ,06-12-2019,18:18:28,26.0,0.0,27.6,39.9,30.0,2.0,7.97085,P4,0.772,72.512,74.877,1.330,0.772,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 28 ,06-12-2019,18:18:58,26.1,0.0,27.6,39.9,30.0,2.0,7.97048,P4,0.719,72.512,74.877,1.330,0.719,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 29 ,06-12-2019,18:19:28,26.3,0.0,27.5,39.9,30.0,2.0,7.97011,P4,0.664,72.512,74.877,1.330,0.664,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 30 ,06-12-2019,18:19:58,26.3,0.0,27.5,39.9,30.0,2.0,7.96985,P4,0.615,-8.652,-6.409,0.700,0.615,0.0E+0,2.6E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 31 ,06-12-2019,18:20:28,26.1,0.0,27.5,39.9,30.0,2.0,7.96968,P4,0.562,-8.652,-6.409,0.647,0.562,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 32 ,06-12-2019,18:20:58,26.2,0.0,27.5,39.9,30.0,2.0,7.96958,P4,0.509,-8.652,-6.409,0.594,0.509,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 33 ,06-12-2019,18:21:28,26.0,0.0,27.5,39.9,30.0,2.0,7.96952,P4,0.466,-8.652,-6.516,0.549,0.466,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 34 ,06-12-2019,18:21:58,26.0,0.0,27.6,39.9,30.0,2.0,7.96948,P4,0.432,-8.652,-6.516,0.517,0.432,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 35 ,06-12-2019,18:22:28,26.2,0.0,27.6,39.9,30.0,2.0,7.96946,P4,0.408,-9.064,-6.516,0.492,0.408,0.0E+0,2.5E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4095,Ext_CTRL
 36 ,06-12-2019,18:22:58,26.2,0.0,27.6,39.9,30.0,2.0,7.96943,P4,0.324,-9.476,-6.623,0.411,0.324,0.0E+0,2.3E+2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Ext_CTRL
 37 ,06-12-2019,18:23:28,26.3,0.0,27.6,39.9,30.0,2.0,7.96942,P4,0.309,-8.652,-6.302,0.395,0.309,0.0E+0,2.3E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 38 ,06-12-2019,18:23:58,26.3,0.0,27.6,39.9,30.0,2.0,7.96941,P4,0.096,-9.064,-6.729,0.187,0.096,0.0E+0,2.4E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 39 ,06-12-2019,18:24:28,26.2,0.0,27.7,39.9,30.0,2.0,7.96939,P4,0.007,-9.064,-6.729,0.094,0.007,0.0E+0,2.5E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 40 ,06-12-2019,18:24:58,26.2,0.0,27.7,39.9,30.0,2.0,7.96939,P4,0.003,-9.064,-6.729,0.090,0.003,0.0E+0,2.5E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 41 ,06-12-2019,18:25:28,26.5,0.0,27.7,39.9,30.0,2.0,7.96936,P4,0.003,-9.064,-6.836,0.090,0.003,0.0E+0,2.5E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 42 ,06-12-2019,18:25:58,26.5,0.0,27.7,39.9,30.0,2.0,7.96934,P4,0.002,-9.064,-6.836,0.090,0.002,0.0E+0,2.6E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,Ext_CTRL
 43 ,06-12-2019,18:26:28,26.4,0.0,27.8,39.9,30.0,2.0,7.96893,P4,0.019,-9.064,-6.943,0.106,0.019,1.5E-1,2.5E+2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 44 ,06-12-2019,18:26:58,26.3,0.0,27.8,39.9,30.0,2.0,7.96921,P4,0.003,-9.064,-6.943,0.090,0.003,2.0E-3,2.5E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 45 ,06-12-2019,18:27:28,26.6,0.0,27.8,39.9,30.0,2.0,7.96921,P4,0.002,-8.652,-6.943,0.090,0.002,1.3E-3,2.6E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 46 ,06-12-2019,18:27:58,26.7,0.0,27.8,39.9,30.0,2.0,7.96919,P4,0.002,-9.064,-6.943,0.090,0.002,1.3E-3,2.6E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 47 ,06-12-2019,18:28:28,26.3,0.0,27.8,39.9,30.0,2.0,7.96917,P4,0.002,-9.064,-6.943,0.094,0.002,1.1E-3,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 48 ,06-12-2019,18:28:58,26.3,0.0,27.8,39.9,30.0,2.0,7.96915,P4,0.002,-8.652,-6.943,0.090,0.002,1.0E-3,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 49 ,06-12-2019,18:29:28,26.3,0.0,27.9,39.9,30.0,2.0,7.96914,P4,0.002,-8.652,-6.943,0.090,0.002,9.4E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 50 ,06-12-2019,18:29:58,26.3,0.0,27.9,39.9,30.0,2.0,7.96911,P4,0.002,-9.064,-6.943,0.090,0.002,8.7E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 51 ,06-12-2019,18:30:28,26.3,0.0,27.9,39.9,30.0,2.0,7.96911,P4,0.002,-9.064,-6.943,0.090,0.002,8.1E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 52 ,06-12-2019,18:30:58,26.2,0.0,27.9,39.9,30.0,2.0,7.96909,P4,0.002,-8.652,-6.943,0.090,0.002,7.7E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 53 ,06-12-2019,18:31:28,26.2,0.0,27.9,39.9,30.0,2.0,7.96909,P4,0.002,-9.476,-6.943,0.090,0.002,7.3E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 54 ,06-12-2019,18:31:58,26.3,0.0,27.9,39.9,30.0,2.0,7.96905,P4,0.002,-9.064,-6.943,0.090,0.002,6.9E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 55 ,06-12-2019,18:32:28,26.2,0.0,28.0,39.9,30.0,2.0,7.96904,P4,0.002,-9.064,-6.943,0.090,0.002,6.4E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 56 ,06-12-2019,18:32:58,26.3,0.0,28.0,39.9,30.0,2.0,7.96903,P4,0.002,-9.476,-6.943,0.090,0.002,5.9E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 57 ,06-12-2019,18:33:28,26.5,0.0,28.0,39.9,30.0,2.0,7.96903,P4,0.002,-9.064,-6.943,0.090,0.002,5.8E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 58 ,06-12-2019,18:33:58,26.4,0.0,28.0,39.9,30.0,2.0,7.96901,P4,0.002,-9.476,-6.943,0.090,0.002,5.7E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 59 ,06-12-2019,18:34:28,26.3,0.0,28.0,39.9,30.0,2.0,7.96900,P4,0.002,-8.652,-6.943,0.090,0.002,5.5E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 60 ,06-12-2019,18:34:58,26.3,0.0,28.0,39.9,30.0,2.0,7.96899,P4,0.002,-9.064,-6.943,0.090,0.002,5.4E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 61 ,06-12-2019,18:35:28,26.4,0.0,28.1,39.9,30.0,2.0,7.96887,P4,0.003,-9.064,-6.943,0.090,0.003,3.7E-3,2.6E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 62 ,06-12-2019,18:35:58,26.4,0.0,28.1,39.9,30.0,2.0,7.96891,P4,0.002,-8.652,-6.943,0.090,0.002,8.8E-4,2.6E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 63 ,06-12-2019,18:36:28,26.6,0.0,28.1,39.9,30.0,2.0,7.96891,P4,0.002,-9.476,-6.943,0.090,0.002,5.9E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 64 ,06-12-2019,18:36:58,26.6,0.0,28.1,39.9,30.0,2.0,7.96889,P4,0.002,-9.064,-6.943,0.094,0.002,4.9E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 65 ,06-12-2019,18:37:28,26.7,0.0,28.1,39.9,30.0,2.0,7.96887,P4,0.000,-0.412,0.000,0.000,0.000,4.9E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 66 ,06-12-2019,18:37:58,26.7,0.0,28.1,39.9,30.0,2.0,7.96887,P4,0.000,0.000,0.000,0.000,0.000,4.4E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 67 ,06-12-2019,18:38:28,26.7,0.0,28.1,39.9,30.0,2.0,7.96885,P4,0.000,-0.412,0.000,0.004,0.000,7.0E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Ext_CTRL
 68 ,06-12-2019,18:38:58,26.4,0.0,28.1,39.9,30.0,2.0,7.96885,P4,0.000,-0.412,0.000,0.004,0.000,3.7E-4,2.7E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 69 ,06-12-2019,18:39:28,26.7,0.0,28.1,39.9,41.5,2.0,7.96884,P4,0.000,0.000,0.000,0.004,0.000,3.5E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 70 ,06-12-2019,18:39:58,26.5,0.0,28.2,40.0,41.5,2.0,7.96883,P4,0.000,0.000,0.000,0.000,0.000,3.1E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 71 ,06-12-2019,18:40:28,26.6,0.0,28.2,40.5,41.5,2.0,7.96881,P4,0.000,-0.412,0.000,0.004,0.000,3.0E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 72 ,06-12-2019,18:40:58,26.7,0.0,28.2,41.0,41.5,2.0,7.96880,P4,0.000,0.412,0.000,0.004,0.000,2.8E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 73 ,06-12-2019,18:41:28,26.5,0.0,28.2,41.2,41.5,2.0,7.96877,P4,0.000,0.000,0.000,0.000,0.000,2.8E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 74 ,06-12-2019,18:41:58,26.5,0.0,28.2,41.3,41.5,2.0,7.96877,P4,0.000,0.000,0.000,0.000,0.000,2.7E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 75 ,06-12-2019,18:42:28,26.5,0.0,28.2,41.4,41.5,2.0,7.96877,P4,0.000,-0.412,0.000,0.000,0.000,2.7E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 76 ,06-12-2019,18:42:58,26.7,0.0,28.3,41.4,41.5,2.0,7.96874,P4,0.000,-0.412,0.000,0.000,0.000,2.6E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 77 ,06-12-2019,18:43:28,26.4,0.0,28.3,41.4,41.5,2.0,7.96873,P4,0.000,0.000,0.000,0.004,0.000,2.6E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 78 ,06-12-2019,18:43:58,26.5,0.0,28.3,41.4,41.5,2.0,7.96873,P4,0.000,-0.412,0.000,0.000,0.000,2.6E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 79 ,06-12-2019,18:44:28,26.3,0.0,28.3,41.5,41.5,2.0,7.96872,P4,0.000,0.000,0.000,0.000,0.000,3.5E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 80 ,06-12-2019,18:44:58,26.3,0.0,28.3,41.5,41.5,2.0,7.96871,P4,0.000,0.000,0.000,0.004,0.000,2.5E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 81 ,06-12-2019,18:45:28,26.5,0.0,28.3,41.5,41.5,2.0,7.96868,P4,0.000,-0.412,0.000,0.000,0.000,2.3E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 82 ,06-12-2019,18:45:58,26.6,0.0,28.3,41.5,41.5,2.0,7.96868,P4,0.000,0.000,0.000,0.000,0.000,2.3E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 83 ,06-12-2019,18:46:28,26.3,0.0,28.3,41.5,41.5,2.0,7.96866,P4,0.000,0.000,0.000,0.000,0.000,2.3E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 84 ,06-12-2019,18:46:58,26.3,0.0,28.3,41.5,41.5,2.0,7.96866,P4,0.000,0.000,0.000,0.000,0.000,2.2E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 85 ,06-12-2019,18:47:28,26.4,0.0,28.4,41.5,41.5,2.0,7.96866,P4,0.000,-0.412,-0.107,0.000,0.000,2.2E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 86 ,06-12-2019,18:47:58,26.3,0.0,28.4,41.5,41.5,2.0,7.96864,P4,0.000,0.000,0.000,0.004,0.000,2.2E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 87 ,06-12-2019,18:48:28,26.5,0.0,28.4,41.5,41.5,2.0,7.96864,P4,0.000,-0.412,0.000,0.000,0.000,2.2E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 88 ,06-12-2019,18:48:58,26.4,0.0,28.4,41.5,41.5,2.0,7.96863,P4,0.000,0.000,-0.107,0.000,0.000,2.2E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 89 ,06-12-2019,18:49:28,26.4,0.0,28.4,41.5,41.5,2.0,7.96862,P4,0.000,0.000,0.000,0.000,0.000,2.1E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 90 ,06-12-2019,18:49:58,26.5,0.0,28.4,41.5,41.5,2.0,7.96861,P4,0.000,0.000,0.000,0.004,0.000,2.7E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 91 ,06-12-2019,18:50:28,26.4,0.0,28.4,41.5,41.5,2.0,7.96861,P4,0.000,0.000,0.000,0.000,0.000,2.1E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 92 ,06-12-2019,18:50:58,26.2,0.0,28.4,41.5,41.5,2.0,7.96859,P4,0.000,0.000,0.000,0.000,0.000,2.0E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
 93 ,06-12-2019,18:51:28,26.3,0.0,28.5,41.5,41.5,2.0,7.96859,P4,0.000,0.000,0.000,0.000,0.000,1.9E-4,2.8E+2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,Int-CTRL
