Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
0,342960,0.143189394,0.965636983,12.79
0.0333,342960,0.143189394,0.965636983,12.79
120.0333,343080,0.162403292,0.966740038,12.38
240.0333,343200,0.162382648,0.966740038,11.69
360.0333,343380,0.162422456,0.966740038,11.72
480.0333,343500,0.162452683,0.966740038,11.74
600.0333,343620,0.162546033,0.966740038,11.74
720.0333,343740,0.162542374,0.966740038,11.72
840.0333,343860,0.162355705,0.966740038,11.74
960.0333,343980,0.162277516,0.966740038,11.72
1080.0333,344100,0.162256496,0.966740038,11.77
1200.0333,344220,0.162277516,0.966740038,11.71
1320.0333,344340,0.162340592,0.966740038,11.76
1440.0333,344460,0.162421052,0.966740038,11.74
1560.0333,344460,0.162421052,0.966740038,11.76
1680.0333,344640,0.162482291,0.966740038,11.78
1800.0333,344760,0.162275424,0.966740038,11.75
1920.0333,344880,0.162148536,0.966740038,11.8
2040.0333,345000,0.162130401,0.966740038,11.79
2160.0333,345120,0.162151645,0.966740038,11.8
2280.0333,345240,0.162214459,0.966740038,11.75
2400.0333,345360,0.16229613,0.966740038,11.81
2520.0333,345480,0.162438268,0.966740038,11.8
2640.0333,345600,0.162392775,0.966740038,11.8
2760.0333,345780,0.162214459,0.966740038,11.78
2880.0333,345900,0.162172428,0.966740038,11.81
3000.0333,346020,0.162175384,0.966740038,11.81
3120.0333,346140,0.162340592,0.966740038,11.84
3240.0333,346260,0.162320737,0.966740038,11.8
3360.0333,346380,0.162135379,0.966740038,11.81
3480.0333,346500,0.162025367,0.966740038,11.78
3600.0333,346620,0.162004365,0.966740038,11.79
3720.0333,346740,0.162025367,0.966740038,11.77
3840.0333,346860,0.16208838,0.966740038,11.78
3960.0333,346860,0.16208838,0.966740038,11.8
4080.0333,347040,0.162205349,0.966740038,11.75
4200.0333,347160,0.162340592,0.966740038,11.76
4320.0333,347280,0.162268253,0.966740038,11.78
4440.0333,347400,0.162111959,0.966740038,11.77
4560.0333,347520,0.162046373,0.966740038,11.76
4680.0333,347640,0.162067378,0.966740038,11.82
4800.0333,347760,0.162134368,0.966740038,11.79
4920.0333,347880,0.162240769,0.966740038,11.79
5040.0333,348000,0.162382648,0.966740038,11.78
5160.0333,348120,0.162351105,0.966740038,11.8
5280.0333,348300,0.162215783,0.966740038,11.8
5400.0333,348420,0.162151412,0.966740038,11.78
5520.0333,348540,0.162151412,0.966740038,11.8
5640.0333,348660,0.162198656,0.966740038,11.78
5760.0333,348780,0.162291922,0.966740038,11.77
5880.0333,348900,0.162450891,0.966740038,11.82
6000.0333,349020,0.162497094,0.966740038,11.78
6120.0333,349140,0.162382728,0.966740038,11.76
6240.0333,349260,0.162361619,0.966740038,11.78
