Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL]
0.0,342960.0,0.14318939401111003,0.9592532965702643
0.0333,342960.0,0.14318939401111003,0.9592532965702643
120.0333,343080.0,0.16240329182329263,0.9561114922540153
240.0333,343200.0,0.16238264843150949,0.9561114922540153
360.0333,343380.0,0.16242245584736448,0.9561114922540153
480.0333,343500.0,0.16245268295723356,0.9561114922540153
600.0333,343620.0,0.16254603310402974,0.9561114922540153
720.0333,343740.0,0.16254237385674436,0.9561114922540153
840.0333,343860.0,0.1623557046946179,0.9561114922540153
960.0333,343980.0,0.1622775163344642,0.9561114922540153
1080.0333,344100.0,0.16225649550297758,0.9561114922540153
1200.0333,344220.0,0.1622775163344642,0.9561114922540153
1320.0333,344340.0,0.16234059201712797,0.9561114922540153
1440.0333,344460.0,0.1624210517441912,0.9561114922540153
1560.0333,344460.0,0.1624210517441912,0.9561114922540153
1680.0333,344640.0,0.16248229079363372,0.9561114922540153
1800.0333,344760.0,0.16227542359631364,0.9561114922540153
1920.0333,344880.0,0.1621485357331321,0.9561114922540153
2040.0333,345000.0,0.16213040110074564,0.9561114922540153
2160.0333,345120.0,0.16215164530088683,0.9561114922540153
2280.0333,345240.0,0.16221445869179385,0.9561114922540153
2400.0333,345360.0,0.16229613023257383,0.9561114922540153
2520.0333,345480.0,0.16243826763865624,0.9561114922540153
2640.0333,345600.0,0.16239277476643843,0.9561114922540153
2760.0333,345780.0,0.16221445869179385,0.9561114922540153
2880.0333,345900.0,0.16217242835721365,0.9561114922540153
3000.0333,346020.0,0.16217538369451243,0.9561114922540153
3120.0333,346140.0,0.16234059201712797,0.9561114922540153
3240.0333,346260.0,0.16232073667342561,0.9561114922540153
3360.0333,346380.0,0.16213537874143166,0.9561114922540153
3480.0333,346500.0,0.1620253665477218,0.9561114922540153
3600.0333,346620.0,0.1620043652120036,0.9561114922540153
3720.0333,346740.0,0.1620253665477218,0.9561114922540153
3840.0333,346860.0,0.1620883803464801,0.9561114922540153
3960.0333,346860.0,0.1620883803464801,0.9561114922540153
4080.0333,347040.0,0.1622053490828922,0.9561114922540153
4200.0333,347160.0,0.16234059201712797,0.9561114922540153
4320.0333,347280.0,0.16226825335008935,0.9561114922540153
4440.0333,347400.0,0.16211195945764462,0.9561114922540153
4560.0333,347520.0,0.16204637292610188,0.9561114922540153
4680.0333,347640.0,0.16206737752646397,0.9561114922540153
4800.0333,347760.0,0.16213436823951757,0.9561114922540153
4920.0333,347880.0,0.1622407694152243,0.9561114922540153
5040.0333,348000.0,0.16238264843150949,0.9561114922540153
5160.0333,348120.0,0.16235110549926765,0.9561114922540153
5280.0333,348300.0,0.16221578281275387,0.9561114922540153
5400.0333,348420.0,0.16215141221145826,0.9561114922540153
5520.0333,348540.0,0.16215141221145826,0.9561114922540153
5640.0333,348660.0,0.16219865575654663,0.9561114922540153
5760.0333,348780.0,0.16229192216702099,0.9561114922540153
5880.0333,348900.0,0.1624508911220565,0.9561114922540153
6000.0333,349020.0,0.16249709398188403,0.9561114922540153
6120.0333,349140.0,0.1623827277367055,0.9561114922540153
6240.0333,349260.0,0.1623616193949721,0.9561114922540153
6360.0333,349260.0,0.1623616193949721,0.9561114922540153
6480.0333,349440.0,0.1623616193949721,0.9561114922540153
6600.0333,349560.0,0.1624311785142184,0.9561114922540153
6720.0333,349680.0,0.16258765920619497,0.9561114922540153
6840.0333,349800.0,0.16258540013454134,0.9561114922540153
6960.0333,349920.0,0.16247480949170404,0.9561114922540153
7080.0333,350040.0,0.16242471493062213,0.9561114922540153
7200.0333,350160.0,0.16243507777642174,0.9561114922540153
7320.0333,350280.0,0.16250737837291676,0.9561114922540153
7440.0333,350400.0,0.16264285230684825,0.9561114922540153
7560.0333,350520.0,0.16266032227807353,0.9561114922540153
7680.0333,350700.0,0.16254588015151716,0.9561114922540153
7800.0333,350820.0,0.16250885797993078,0.9561114922540153
7920.0333,350940.0,0.16249023569020024,0.9561114922540153
8040.0333,351060.0,0.16253208104530426,0.9561114922540153
8160.0333,351180.0,0.16267677714647452,0.9561114922540153
8280.0333,351300.0,0.16276147509303707,0.9561114922540153
8400.0333,351420.0,0.16267724432583458,0.9561114922540153
8520.0333,351540.0,0.16261408667759378,0.9561114922540153
8640.0333,351660.0,0.16261408667759378,0.9561114922540153
