Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
19201.1333,19200.0333,162,4.447,4.447,10.793,2.0618,2.0247,255,207,0,255,105
19321.1333,19320.0333,163,4.454,4.454,10.805,2.0623,2.0247,255,214,0,255,105
19441.1333,19440.0333,164,4.441,4.441,10.778,2.063,2.0247,255,225,0,255,105
19561.1333,19560.0333,165,4.453,4.453,10.804,2.0618,2.0247,255,211,0,255,105
19681.1333,19680.0333,166,4.445,4.445,10.787,2.0615,2.0247,255,212,0,255,105
19801.1333,19800.0333,167,4.458,4.458,10.812,2.063,2.0247,255,210,0,255,105
19921.1333,19920.0333,168,4.463,4.463,10.823,2.0618,2.0247,255,227,0,255,105
20041.1333,20040.0333,169,4.457,4.457,10.811,2.0621,2.0247,255,223,0,255,105
20161.1333,20160.0333,170,4.452,4.452,10.803,2.062,2.0247,255,210,0,255,105
20281.1333,20280.0333,171,4.463,4.463,10.822,2.0618,2.0247,255,226,0,255,105
20401.1333,20400.0333,172,4.44,4.44,10.778,2.062,2.0247,255,209,0,255,105
20521.1333,20520.0333,173,4.461,4.461,10.819,2.0624,2.0247,255,221,0,255,105
20641.1333,20640.0333,174,4.451,4.451,10.8,2.0617,2.0247,255,208,0,255,105
20761.1333,20760.0333,175,4.44,4.44,10.778,2.0622,2.0247,255,214,0,255,105
20881.1333,20880.0333,176,4.451,4.451,10.799,2.062,2.0247,255,208,0,255,105
21001.1333,21000.0333,177,4.466,4.466,10.828,2.0614,2.0247,255,220,0,255,105
21121.1333,21120.0333,178,4.461,4.461,10.82,2.0614,2.0247,255,221,0,255,105
21241.1333,21240.0333,179,4.458,4.458,10.813,2.0624,2.0247,255,216,0,255,105
21361.1333,21360.0333,180,4.464,4.464,10.825,2.0624,2.0247,255,215,0,255,105
21481.1333,21480.0333,181,4.439,4.439,10.776,2.0634,2.0333,255,209,0,255,105
21601.1333,21600.0333,182,4.455,4.455,10.808,2.0632,2.0333,255,209,0,255,105
21721.1333,21720.0333,183,4.466,4.466,10.83,2.0611,2.0333,255,220,0,255,105
21841.1333,21840.0333,184,4.473,4.473,10.84,2.0624,2.0333,255,207,0,255,105
21961.1333,21960.0333,185,4.447,4.447,10.796,2.0601,2.0333,255,219,0,255,105
22081.1333,22080.0333,186,4.458,4.458,10.812,2.0625,2.0333,255,220,0,255,105
22201.1333,22200.0333,187,4.459,4.459,10.816,2.0618,2.0333,255,209,0,255,105
22321.1333,22320.0333,188,4.457,4.457,10.812,2.0617,2.0333,255,221,0,255,105
22441.1333,22440.0333,189,4.459,4.459,10.813,2.0628,2.0333,255,213,0,255,105
22561.1333,22560.0333,190,4.453,4.453,10.801,2.0636,2.0333,255,220,0,255,105
22681.1333,22680.0333,191,4.449,4.449,10.795,2.0623,2.0333,255,223,0,255,105
22801.1333,22800.0333,192,4.46,4.46,10.816,2.0628,2.0333,255,211,0,255,105
22921.1333,22920.0333,193,4.458,4.458,10.814,2.0621,2.0333,255,208,0,255,105
23041.1333,23040.0333,194,4.467,4.467,10.831,2.0636,2.0419,255,210,0,255,105
23161.1333,23160.0333,195,4.45,4.45,10.795,2.0629,2.0333,255,210,0,255,105
23281.1333,23280.0333,196,4.432,4.432,10.763,2.0633,2.0333,255,215,0,255,105
23401.1333,23400.0333,197,4.453,4.453,10.802,2.0621,2.0333,255,210,0,255,105
23521.1333,23520.0333,198,4.454,4.454,10.806,2.0625,2.0333,255,216,0,255,105
23641.1333,23640.0333,199,4.458,4.458,10.814,2.0623,2.0333,255,222,0,255,105
23761.1333,23760.0333,200,4.449,4.449,10.796,2.0615,2.0333,255,210,0,255,105
23881.1333,23880.0333,201,4.459,4.459,10.817,2.0612,2.0333,255,227,0,255,105
24001.1333,24000.0333,202,4.454,4.454,10.803,2.063,2.0333,255,210,0,255,105
24121.1333,24120.0333,203,4.448,4.448,10.794,2.0623,2.0333,255,210,0,255,105
24241.1333,24240.0333,204,4.432,4.432,10.765,2.0606,2.0333,255,233,0,255,105
24361.1333,24360.0333,205,4.445,4.445,10.788,2.0636,2.0333,255,220,0,255,105
24481.1333,24480.0333,206,4.456,4.456,10.809,2.0636,2.0247,255,212,0,255,105
24601.1333,24600.0333,207,4.453,4.453,10.803,2.0626,2.0333,255,213,0,255,105
24721.1333,24720.0333,208,4.462,4.462,10.822,2.0613,2.0333,255,210,0,255,105
24841.1333,24840.0333,209,4.441,4.441,10.78,2.0635,2.0333,255,219,0,255,105
24961.1333,24960.0333,210,4.44,4.44,10.778,2.0635,2.0333,255,212,0,255,105
25081.1333,25080.0333,211,4.458,4.458,10.813,2.0625,2.0333,255,209,0,255,105
25201.1333,25200.0333,212,4.438,4.438,10.774,2.0636,2.0333,255,211,0,255,105
25321.1333,25320.0333,213,4.45,4.45,10.797,2.0625,2.0333,255,214,0,255,105
25441.1333,25440.0333,214,4.46,4.46,10.817,2.0626,2.0333,255,211,0,255,105
25561.1333,25560.0333,215,4.452,4.452,10.8,2.0619,2.0333,255,210,0,255,105
25681.1333,25680.0333,216,4.452,4.452,10.802,2.0618,2.0333,255,212,0,255,105
25801.1333,25800.0333,217,4.448,4.448,10.793,2.0621,2.0333,255,209,0,255,105
25921.1333,25920.0333,218,4.439,4.439,10.776,2.0633,2.0333,255,212,0,255,105
26041.1333,26040.0333,219,4.45,4.45,10.797,2.0636,2.0333,255,211,0,255,105
