Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
7921.1333,7920.0333,68,4.945,4.945,11.763,2.0832,2.0247,255,214,0,255,105
8041.1333,8040.0333,69,4.954,4.954,11.778,2.0834,2.0247,255,210,0,255,105
8161.1333,8160.0333,70,4.944,4.944,11.756,2.0839,2.0247,255,216,0,255,105
8281.1333,8280.0333,71,4.923,4.923,11.717,2.0833,2.0247,255,214,0,255,105
8401.1333,8400.0333,72,4.922,4.922,11.718,2.0822,2.0247,255,213,0,255,105
8521.1333,8520.0333,73,4.953,4.953,11.776,2.0833,2.0419,255,219,0,255,105
8641.1333,8640.0333,74,4.964,4.964,11.797,2.0834,2.0419,255,210,0,255,105
8761.1333,8760.0333,75,4.953,4.953,11.776,2.0828,2.0419,255,219,0,255,105
8881.1333,8880.0333,76,4.947,4.947,11.767,2.082,2.0419,255,209,0,255,105
9001.1333,9000.0333,77,4.954,4.954,11.776,2.0837,2.0419,255,221,0,255,105
9121.1333,9120.0333,78,4.965,4.965,11.8,2.0832,2.0419,255,211,0,255,105
9241.1333,9240.0333,79,4.944,4.944,11.759,2.0831,2.0419,255,226,0,255,105
9361.1333,9360.0333,80,4.949,4.949,11.766,2.0835,2.0419,255,218,0,255,105
9481.1333,9480.0333,81,4.941,4.941,11.753,2.0826,2.0419,255,218,0,255,105
9601.1333,9600.0333,82,4.943,4.943,11.756,2.0833,2.0419,255,216,0,255,105
9721.1333,9720.0333,83,4.942,4.942,11.754,2.0833,2.0419,255,214,0,255,105
9841.1333,9840.0333,84,4.959,4.959,11.787,2.0836,2.0419,255,212,0,255,105
9961.1333,9960.0333,85,4.96,4.96,11.789,2.0833,2.0419,255,211,0,255,105
10081.1333,10080.0333,86,4.94,4.94,11.751,2.0829,2.0419,255,211,0,255,105
10201.1333,10200.0333,87,4.952,4.952,11.773,2.0828,2.0333,255,210,0,255,105
10321.1333,10320.0333,88,4.963,4.963,11.797,2.0826,2.0333,255,210,0,255,105
10441.1333,10440.0333,89,4.954,4.954,11.779,2.0827,2.0333,255,208,0,255,105
10561.1333,10560.0333,90,4.967,4.967,11.804,2.0825,2.0333,255,211,0,255,105
10681.1333,10680.0333,91,4.964,4.964,11.797,2.0827,2.0333,255,210,0,255,105
10801.1333,10800.0333,92,4.959,4.959,11.786,2.0835,2.0333,255,229,0,255,105
10921.1333,10920.0333,93,4.951,4.951,11.773,2.0821,2.0333,255,207,0,255,105
11041.1333,11040.0333,94,4.971,4.971,11.81,2.0829,2.0333,255,222,0,255,105
11161.1333,11160.0333,95,4.961,4.961,11.792,2.0827,2.0333,255,210,0,255,105
11281.1333,11280.0333,96,4.938,4.938,11.745,2.083,2.0333,255,211,0,255,105
11401.1333,11400.0333,97,4.944,4.944,11.758,2.0825,2.0333,255,210,0,255,105
11521.1333,11520.0333,98,4.963,4.963,11.794,2.0834,2.0333,255,225,0,255,105
11641.1333,11640.0333,99,4.967,4.967,11.802,2.0837,2.0333,255,242,0,255,105
11761.1333,11760.0333,100,4.955,4.955,11.779,2.0831,2.0333,255,209,0,255,105
11881.1333,11880.0333,101,4.947,4.947,11.762,2.0832,2.0333,255,213,0,255,105
12001.1333,12000.0333,102,4.951,4.951,11.773,2.0828,2.0333,255,213,0,255,105
12121.1333,12120.0333,103,4.938,4.938,11.746,2.0823,2.0333,255,210,0,255,105
12241.1333,12240.0333,104,4.956,4.956,11.782,2.0824,2.0333,255,222,0,255,105
12361.1333,12360.0333,105,4.957,4.957,11.783,2.083,2.0333,255,221,0,255,105
12481.1333,12480.0333,106,4.947,4.947,11.762,2.0838,2.0419,255,210,0,255,105
12601.1333,12600.0333,107,4.966,4.966,11.801,2.0827,2.0333,255,234,0,255,105
12721.1333,12720.0333,108,4.949,4.949,11.768,2.0831,2.0333,255,212,0,255,105
12841.1333,12840.0333,109,4.941,4.941,11.751,2.0828,2.0333,255,212,0,255,105
12961.1333,12960.0333,110,4.943,4.943,11.758,2.0819,2.0333,255,210,0,255,105
13081.1333,13080.0333,111,4.938,4.938,11.745,2.0828,2.0333,255,224,0,255,105
13201.1333,13200.0333,112,4.952,4.952,11.774,2.0826,2.0333,255,216,0,255,105
13321.1333,13320.0333,113,4.936,4.936,11.745,2.0819,2.0333,255,211,0,255,105
13441.1333,13440.0333,114,4.939,4.939,11.746,2.0828,2.0333,255,218,0,255,105
13561.1333,13560.0333,115,4.964,4.964,11.792,2.0842,2.0333,255,227,0,255,105
13681.1333,13680.0333,116,4.939,4.939,11.748,2.0829,2.0333,255,210,0,255,105
13801.1333,13800.0333,117,4.923,4.923,11.722,2.0801,2.0333,255,223,0,255,105
13921.1333,13920.0333,118,4.928,4.928,11.726,2.0829,2.0333,255,212,0,255,105
14041.1333,14040.0333,119,4.936,4.936,11.742,2.0828,2.0333,255,222,0,255,105
14161.1333,14160.0333,120,4.927,4.927,11.722,2.0831,2.0333,255,215,0,255,105
14281.1333,14280.0333,121,4.933,4.933,11.737,2.0827,2.0333,255,227,0,255,105
14401.1333,14400.0333,122,4.929,4.929,11.73,2.0822,2.0333,255,223,0,255,105
14521.1333,14520.0333,123,4.943,4.943,11.756,2.0823,2.0333,255,213,0,255,105
14641.1333,14640.0333,124,4.932,4.932,11.741,2.0806,2.0333,255,232,0,255,105
14761.1333,14760.0333,125,4.95,4.95,11.768,2.0828,2.0333,255,207,0,255,105
14881.1333,14880.0333,126,4.96,4.96,11.789,2.083,2.0505,255,230,0,255,105
15001.1333,15000.0333,127,4.938,4.938,11.747,2.0827,2.0333,255,214,0,255,105
15121.1333,15120.0333,128,4.951,4.951,11.77,2.0832,2.0333,255,210,0,255,105
15241.1333,15240.0333,129,4.948,4.948,11.766,2.0826,2.0333,255,210,0,255,105
15361.1333,15360.0333,130,4.941,4.941,11.752,2.0827,2.0333,255,211,0,255,105
15481.1333,15480.0333,131,4.959,4.959,11.788,2.082,2.0505,255,226,0,255,105
15601.1333,15600.0333,132,4.938,4.938,11.747,2.082,2.0419,255,226,0,255,105
15721.1333,15720.0333,133,4.944,4.944,11.758,2.0826,2.0333,255,217,0,255,105
15841.1333,15840.0333,134,4.948,4.948,11.765,2.0829,2.0333,255,226,0,255,105
15961.1333,15960.0333,135,4.942,4.942,11.754,2.0827,2.0333,255,216,0,255,105
16081.1333,16080.0333,136,4.933,4.933,11.736,2.0826,2.0333,255,222,0,255,105
16201.1333,16200.0333,137,4.936,4.936,11.741,2.0826,2.0333,255,226,0,255,105
16321.1333,16320.0333,138,4.948,4.948,11.764,2.0828,2.0333,255,211,0,255,105
16441.1333,16440.0333,139,4.948,4.948,11.767,2.0822,2.0333,255,219,0,255,105
16561.1333,16560.0333,140,4.951,4.951,11.772,2.0823,2.0419,255,210,0,255,105
