Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
0,274380,0.130475841,0.964855736,20.7
0.0333,274500,0.130475841,0.964855736,20.86
120.0333,274620,0.130475841,0.964855736,20.98
240.0333,274740,0.130475841,0.964855736,20.88
360.0333,274860,0.130475841,0.964855736,20.91
480.0333,274860,0.130475841,0.964855736,19.37
600.0333,275040,0.130475841,0.964855736,18.68
720.0333,275160,0.130475841,0.964855736,16.89
840.0333,275280,0.130475841,0.964855736,15.19
960.0333,275400,0.130475841,0.964855736,14.28
1080.0333,275520,0.129696133,0.964855736,13.85
1200.0333,275640,0.129696133,0.964855736,13.79
1320.0333,275760,0.129696133,0.964855736,13.7
1440.0333,275880,0.129696133,0.964855736,13.68
1560.0333,276000,0.129696133,0.964855736,13.65
1680.0333,276180,0.129696133,0.964855736,13.62
1800.0333,276300,0.129696133,0.964855736,13.63
1920.0333,276420,0.129696133,0.964855736,13.66
2040.0333,276540,0.129696133,0.964855736,13.58
2160.0333,276660,0.129696133,0.964855736,13.53
2280.0333,276780,0.129696133,0.964855736,13.54
2400.0333,276900,0.129696133,0.964855736,13.58
2520.0333,277020,0.129696133,0.964855736,13.51
2640.0333,277140,0.129696133,0.964855736,13.49
2760.0333,277260,0.129696133,0.964855736,13.53
2880.0333,277260,0.129696133,0.964855736,13.56
3000.0333,277440,0.129696133,0.964855736,13.55
3120.0333,277560,0.129696133,0.964855736,13.54
3240.0333,277680,0.129696133,0.964855736,13.51
3360.0333,277800,0.129696133,0.964855736,13.51
3480.0333,277920,0.129696133,0.964855736,13.52
3600.0333,278040,0.129696133,0.964855736,13.51
3720.0333,278160,0.129696133,0.964855736,13.5
3840.0333,278280,0.129696133,0.964855736,13.55
3960.0333,278400,0.129696133,0.964855736,13.52
4080.0333,278580,0.129696133,0.964855736,13.4
4200.0333,278700,0.129696133,0.964855736,13.56
4320.0333,278820,0.129696133,0.964855736,13.72
4440.0333,278940,0.129696133,0.964855736,13.53
4560.0333,279060,0.129696133,0.964855736,13.57
4680.0333,279180,0.129696133,0.964855736,13.53
4800.0333,279300,0.129696133,0.964855736,13.51
4920.0333,279420,0.129696133,0.964855736,13.57
5040.0333,279540,0.129696133,0.964855736,13.52
5160.0333,279660,0.129696133,0.964855736,13.51
5280.0333,279660,0.129696133,0.964855736,13.52
5400.0333,279840,0.129696133,0.964855736,13.56
5520.0333,279960,0.129696133,0.964855736,13.54
5640.0333,280080,0.129696133,0.964855736,13.58
5760.0333,280200,0.129696133,0.964855736,13.54
5880.0333,280320,0.129696133,0.964855736,13.58
6000.0333,280440,0.129696133,0.964855736,13.57
6120.0333,280560,0.129696133,0.964855736,13.58
6240.0333,280680,0.129696133,0.964855736,13.6
6360.0333,280800,0.129696133,0.964855736,13.51
6480.0333,280920,0.129696133,0.964855736,13.61
6600.0333,281100,0.129696133,0.964855736,13.59
6720.0333,281220,0.129696133,0.964855736,13.58
6840.0333,281340,0.129696133,0.964855736,13.55
6960.0333,281460,0.129696133,0.964855736,13.57
7080.0333,281580,0.129696133,0.964855736,13.57
7200.0333,281700,0.129696133,0.964855736,13.58
7320.0333,281820,0.129696133,0.964855736,13.54
7440.0333,281940,0.129696133,0.964855736,13.5
7560.0333,282060,0.129696133,0.964855736,13.58
7680.0333,282060,0.129696133,0.964855736,13.56
7800.0333,282240,0.129696133,0.964855736,13.61
7920.0333,282360,0.129696133,0.964855736,13.56
8040.0333,282480,0.129696133,0.964855736,13.61
8160.0333,282600,0.129696133,0.964855736,13.59
8280.0333,282720,0.129696133,0.964855736,13.57
8400.0333,282840,0.129696133,0.964855736,13.56
8520.0333,282960,0.129696133,0.964855736,13.6
8640.0333,283080,0.129696133,0.964855736,13.59
8760.0333,283200,0.129696133,0.964855736,13.56
8880.0333,283320,0.129696133,0.964855736,13.59
9000.0333,283500,0.129696133,0.964855736,13.56
9120.0333,283620,0.129696133,0.964855736,13.6
9240.0333,283740,0.129696133,0.964855736,13.59
9360.0333,283860,0.129696133,0.964855736,13.59
9480.0333,283980,0.129696133,0.964855736,13.62
9600.0333,284100,0.129696133,0.964855736,13.58
9720.0333,284220,0.129696133,0.964855736,13.56
9840.0333,284340,0.129696133,0.964855736,13.55
9960.0333,284460,0.129696133,0.964855736,13.73
10080.0333,284460,0.129696133,0.964855736,13.58
10200.0333,284640,0.129696133,0.964855736,13.57
10320.0333,284760,0.129696133,0.964855736,13.58
10440.0333,284880,0.129696133,0.964855736,13.6
10560.0333,285000,0.129696133,0.964855736,13.63
10680.0333,285120,0.129696133,0.964855736,13.6
10800.0333,285240,0.129696133,0.964855736,13.55
10920.0333,285360,0.129696133,0.964855736,13.56
11040.0333,285480,0.129696133,0.964855736,13.62
11160.0333,285600,0.129696133,0.964855736,13.57
11280.0333,285720,0.129696133,0.964855736,13.61
11400.0333,285900,0.129696133,0.964855736,13.62
11520.0333,286020,0.128918545,0.964855736,13.7
11640.0333,286140,0.128918545,0.964855736,13.59
11760.0333,286260,0.128918545,0.964855736,13.73
11880.0333,286380,0.129696133,0.964855736,13.62
12000.0333,286500,0.129696133,0.964855736,13.6
12120.0333,286620,0.129696133,0.964855736,13.54
12240.0333,286740,0.129696133,0.964855736,13.6
12360.0333,286860,0.129696133,0.964855736,13.57
12480.0333,286980,0.129696133,0.964855736,13.62
12600.0333,286980,0.129696133,0.964855736,13.56
12720.0333,287160,0.129696133,0.964855736,13.52
12840.0333,287280,0.129696133,0.964855736,13.56
12960.0333,287400,0.129151436,0.964855736,13.62
13080.0333,287520,0.128918545,0.964855736,13.59
13200.0333,287640,0.128918545,0.964855736,13.59
13320.0333,287760,0.129696133,0.964855736,13.57
13440.0333,287880,0.129696133,0.964855736,13.55
13560.0333,288000,0.129696133,0.964855736,13.63
13680.0333,288120,0.129182519,0.964855736,13.55
13800.0333,288300,0.128918545,0.964855736,13.69
13920.0333,288420,0.128918545,0.964855736,13.59
14040.0333,288540,0.128918545,0.964855736,13.56
14160.0333,288660,0.129696133,0.964855736,13.56
14280.0333,288780,0.129696133,0.964855736,13.61
14400.0333,288900,0.128918545,0.964855736,13.61
14520.0333,289020,0.128918545,0.964855736,13.61
14640.0333,289140,0.128918545,0.964855736,13.56
14760.0333,289260,0.128918545,0.964855736,13.68
14880.0333,289380,0.129379698,0.964855736,13.56
15000.0333,289380,0.129379698,0.964855736,13.6
15120.0333,289560,0.129696133,0.964855736,13.61
15240.0333,289680,0.128918545,0.964855736,13.62
15360.0333,289800,0.128918545,0.964855736,13.62
15480.0333,289920,0.128918545,0.964855736,13.64
15600.0333,290040,0.128918545,0.964855736,13.6
15720.0333,290160,0.128918545,0.964855736,13.58
15840.0333,290280,0.129696133,0.964855736,13.59
15960.0333,290400,0.129275808,0.964855736,13.7
16080.0333,290400,0.129275808,0.964855736,13.59
16200.0333,290400,0.129275808,0.964855736,13.6
16320.0333,290400,0.129275808,0.964855736,13.65
16440.0333,291360,0.143642699,0.965636983,13.33
16560.0333,291360,0.143642699,0.965636983,13.33
16680.0333,291360,0.143642699,0.965636983,13.33
16800.0333,291360,0.143642699,0.965636983,13.31
16920.0333,291360,0.143642699,0.965636983,13.34
17040.0333,291480,0.143470379,0.965636983,13.38
17160.0333,291600,0.143412953,0.965636983,13.32
17280.0333,291720,0.143438479,0.965636983,13.31
17400.0333,291840,0.143451339,0.965636983,13.35
17520.0333,291960,0.143324554,0.965636983,13.33
17640.0333,292140,0.143145446,0.965636983,13.39
17760.0333,292260,0.143061866,0.965636983,13.31
17880.0333,292380,0.143042229,0.965636983,13.32
18000.0333,292500,0.14308582,0.965636983,13.22
18120.0333,292620,0.143194014,0.965636983,13.37
18240.0333,292740,0.143247255,0.965636983,13.35
18360.0333,292860,0.143109293,0.965636983,13.38
18480.0333,292980,0.143012056,0.965636983,13.32
18600.0333,293100,0.142965995,0.965636983,13.32
18720.0333,293100,0.142965995,0.965636983,13.35
18840.0333,293280,0.14299629,0.965636983,13.49
18960.0333,293400,0.143078313,0.965636983,13.37
19080.0333,293520,0.143173025,0.965636983,13.36
19200.0333,293640,0.143270207,0.965636983,13.35
19320.0333,293760,0.143161551,0.965636983,13.49
19440.0333,293880,0.143057301,0.965636983,13.33
19560.0333,294000,0.142985371,0.965636983,13.5
19680.0333,294120,0.129613743,0.964855736,13.61
19800.0333,294240,0.143070809,0.965636983,13.21
19920.0333,294360,0.143154398,0.965636983,12.74
20040.0333,294540,0.143235367,0.965636983,12.73
20160.0333,294660,0.143137017,0.965636983,12.71
20280.0333,294780,0.143039835,0.965636983,12.79
20400.0333,294900,0.14298004,0.965636983,12.9
20520.0333,295020,0.142976658,0.965636983,12.76
20640.0333,295140,0.143026772,0.965636983,12.78
20760.0333,295260,0.143149798,0.965636983,12.66
20880.0333,295380,0.143255632,0.965636983,12.78
21000.0333,295500,0.143177909,0.965636983,12.83
21120.0333,295620,0.143071861,0.965636983,12.8
21240.0333,295620,0.143071861,0.965636983,12.95
