Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
13080.0333,726000,0.043667148,0.951088364,19.78
13200.0333,726120,0.043667081,0.951088364,19.81
13320.0333,726240,0.043667014,0.951088364,19.86
13440.0333,726360,0.043666948,0.951088364,19.82
13560.0333,726480,0.04366688,0.951088364,19.82
13680.0333,726600,0.043666815,0.951088364,19.78
13800.0333,726780,0.043666747,0.951088364,19.76
13920.0333,726900,0.04366668,0.951088364,19.83
14040.0333,727020,0.043666615,0.951088364,19.87
14160.0333,727140,0.043666548,0.951088364,19.83
14280.0333,727260,0.043666482,0.951088364,19.64
14400.0333,727380,0.043666414,0.951088364,19.78
14520.0333,727500,0.043666349,0.951088364,19.67
14640.0333,727620,0.043666281,0.951088364,19.82
14760.0333,727740,0.043666215,0.951088364,19.77
14880.0333,727860,0.043666148,0.951088364,19.78
15000.0333,727860,0.043666148,0.951088364,19.82
15120.0333,728040,0.043666081,0.951088364,19.79
15240.0333,728160,0.043666016,0.951088364,19.81
15360.0333,728280,0.043665947,0.951088364,19.85
15480.0333,728400,0.043665882,0.951088364,19.83
15600.0333,728520,0.043665815,0.951088364,19.78
15720.0333,728640,0.043665749,0.951088364,19.82
15840.0333,728760,0.043665683,0.951088364,19.92
15960.0333,728880,0.043665615,0.951088364,19.86
16080.0333,729000,0.043665549,0.951088364,19.9
16200.0333,729180,0.043665482,0.951088364,19.71
16320.0333,729300,0.043665416,0.951088364,19.85
16440.0333,729420,0.043665349,0.951088364,19.89
16560.0333,729540,0.043665282,0.951088364,20.12
16680.0333,729660,0.043665217,0.951088364,19.85
16800.0333,729780,0.043665149,0.951088364,19.8
16920.0333,729900,0.043665083,0.951088364,19.77
17040.0333,730020,0.043665016,0.951088364,20.06
17160.0333,730140,0.04366495,0.951088364,19.88
17280.0333,730260,0.043664883,0.951088364,19.75
17400.0333,730260,0.043664883,0.951088364,19.81
17520.0333,730440,0.043664816,0.951088364,19.79
17640.0333,730560,0.04366475,0.951088364,19.91
17760.0333,730680,0.043664683,0.951088364,19.87
17880.0333,730800,0.043664617,0.951088364,19.84
18000.0333,730920,0.04366455,0.951088364,19.8
18120.0333,731040,0.043664483,0.951088364,19.82
18240.0333,731160,0.043664417,0.951088364,19.8
18360.0333,731280,0.04366435,0.951088364,19.84
18480.0333,731400,0.043664284,0.951088364,19.84
18600.0333,731580,0.043664216,0.951088364,19.82
18720.0333,731700,0.043664151,0.951088364,19.82
18840.0333,731820,0.043664084,0.951088364,19.81
18960.0333,731940,0.043664017,0.951088364,19.8
19080.0333,732060,0.043663951,0.951088364,19.89
19200.0333,732180,0.043663884,0.951088364,20.02
19320.0333,732300,0.043663818,0.951088364,19.8
19440.0333,732420,0.04366375,0.951088364,19.93
19560.0333,732540,0.043663684,0.951088364,19.79
19680.0333,732660,0.043663618,0.951088364,19.75
19800.0333,732660,0.043663618,0.951088364,19.88
19920.0333,732840,0.043663551,0.951088364,19.86
20040.0333,732960,0.043663485,0.951088364,19.79
20160.0333,733080,0.043663417,0.951088364,19.61
20280.0333,733200,0.043663351,0.951088364,19.84
20400.0333,733320,0.043663284,0.951088364,19.81
20520.0333,733440,0.043663218,0.951088364,19.89
20640.0333,733560,0.043663152,0.951088364,19.81
20760.0333,733680,0.043663084,0.951088364,19.83
20880.0333,733800,0.043663019,0.951088364,19.78
21000.0333,733920,0.043662951,0.951088364,19.81
21120.0333,734100,0.043662885,0.951088364,19.79
21240.0333,734220,0.043662817,0.951088364,19.8
21360.0333,734340,0.043662752,0.951088364,19.67
21480.0333,734460,0.043662684,0.951088364,19.78
21600.0333,734580,0.043662618,0.951088364,19.82
21720.0333,734700,0.043662552,0.951088364,19.79
21840.0333,734820,0.043662485,0.951088364,19.86
21960.0333,734940,0.043662419,0.951088364,19.71
22080.0333,735060,0.043662352,0.951088364,19.85
22200.0333,735060,0.043662352,0.951088364,19.78
22320.0333,735240,0.043662285,0.951088364,19.9
22440.0333,735360,0.04366222,0.951088364,19.83
22560.0333,735480,0.043662152,0.951088364,19.82
22680.0333,735600,0.043662085,0.951088364,19.77
22800.0333,735720,0.043662018,0.951088364,19.74
22920.0333,735840,0.043661951,0.951088364,19.86
23040.0333,735960,0.043661885,0.951088364,19.86
23160.0333,736080,0.043661819,0.951088364,19.96
23280.0333,736200,0.043661752,0.951088364,19.81
23400.0333,736320,0.043661686,0.951088364,19.9
23520.0333,736500,0.043661619,0.951088364,19.8
23640.0333,736620,0.043661552,0.951088364,19.87
23760.0333,736740,0.043661486,0.951088364,19.78
23880.0333,736860,0.043661419,0.951088364,19.75
24000.0333,736980,0.043661353,0.951088364,19.9
24120.0333,737100,0.043661286,0.951088364,19.9
24240.0333,737220,0.043661218,0.951088364,19.77
24360.0333,737340,0.043661153,0.951088364,19.87
24480.0333,737460,0.043661086,0.951088364,19.8
24600.0333,737460,0.043661086,0.951088364,19.79
24720.0333,737640,0.04366102,0.951088364,19.99
24840.0333,737760,0.043660952,0.951088364,19.89
24960.0333,737880,0.043660886,0.951088364,19.83
25080.0333,738000,0.04366082,0.951088364,19.87
25200.0333,738120,0.043660753,0.951088364,19.86
25320.0333,738240,0.043660687,0.951088364,20.08
25440.0333,738360,0.043660619,0.951088364,19.78
25560.0333,738480,0.043660554,0.951088364,19.85
25680.0333,738600,0.043660485,0.951088364,19.8
25800.0333,738720,0.04366042,0.951088364,19.75
25920.0333,738900,0.043660354,0.951088364,19.82
26040.0333,739020,0.043660287,0.951088364,19.74
26160.0333,739140,0.043660221,0.951088364,19.78
26280.0333,739260,0.043660153,0.951088364,19.84
26400.0333,739380,0.043660087,0.951088364,20.02
26520.0333,739500,0.04366002,0.951088364,19.86
26640.0333,739620,0.043659954,0.951088364,19.86
26760.0333,739740,0.043659888,0.951088364,19.83
26880.0333,739860,0.04365982,0.951088364,19.86
27000.0333,739980,0.043659755,0.951088364,19.83
27120.0333,739980,0.043659755,0.951088364,19.82
27240.0333,740160,0.043659687,0.951088364,19.83
27360.0333,740280,0.043659621,0.951088364,20.1
27480.0333,740400,0.043659554,0.951088364,19.67
27600.0333,740520,0.043659488,0.951088364,19.8
